geo_join_id,neighborhood,data_value,message
101,Kingsbridge - Riverdale,75.6,
101,Kingsbridge - Riverdale,68.7,
101,Kingsbridge - Riverdale,77.6,
101,Kingsbridge - Riverdale,70.3,
101,Kingsbridge - Riverdale,77,
101,Kingsbridge - Riverdale,80.8,
101,Kingsbridge - Riverdale,73.2,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,72.3,
101,Kingsbridge - Riverdale,75.9,
101,Kingsbridge - Riverdale,78.5,Estimate is based on small numbers so should be interpreted with caution.
101,Kingsbridge - Riverdale,82.4,
101,Kingsbridge - Riverdale,70.3,
101,Kingsbridge - Riverdale,76.9,
102,Northeast Bronx,65.1,
102,Northeast Bronx,70.4,
102,Northeast Bronx,71.9,
102,Northeast Bronx,64.2,
102,Northeast Bronx,67.9,
102,Northeast Bronx,76.8,
102,Northeast Bronx,77.2,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,70.8,
102,Northeast Bronx,76.9,
102,Northeast Bronx,63,
102,Northeast Bronx,78.3,
102,Northeast Bronx,71.3,
102,Northeast Bronx,79.8,
103,Fordham - Bronx Pk,72.9,
103,Fordham - Bronx Pk,76.1,
103,Fordham - Bronx Pk,83.1,
103,Fordham - Bronx Pk,72.2,
103,Fordham - Bronx Pk,70.9,
103,Fordham - Bronx Pk,59.3,
103,Fordham - Bronx Pk,64.5,
103,Fordham - Bronx Pk,70.8,
103,Fordham - Bronx Pk,73.9,
103,Fordham - Bronx Pk,74.1,
103,Fordham - Bronx Pk,69.5,
103,Fordham - Bronx Pk,70.3,
103,Fordham - Bronx Pk,64.5,
104,Pelham - Throgs Neck,70.1,
104,Pelham - Throgs Neck,74,
104,Pelham - Throgs Neck,76.5,
104,Pelham - Throgs Neck,68,
104,Pelham - Throgs Neck,60.6,
104,Pelham - Throgs Neck,71.2,
104,Pelham - Throgs Neck,75.9,
104,Pelham - Throgs Neck,82.9,
104,Pelham - Throgs Neck,71.2,
104,Pelham - Throgs Neck,73,
104,Pelham - Throgs Neck,74,
104,Pelham - Throgs Neck,72.6,
104,Pelham - Throgs Neck,73.8,
105,Crotona -Tremont,57.7,
105,Crotona -Tremont,67.2,
105,Crotona -Tremont,65.5,
105,Crotona -Tremont,66.8,
105,Crotona -Tremont,72.8,
105,Crotona -Tremont,70.2,
105,Crotona -Tremont,69.9,
105,Crotona -Tremont,76.1,
105,Crotona -Tremont,72.8,
105,Crotona -Tremont,64.6,
105,Crotona -Tremont,60.9,
105,Crotona -Tremont,61.5,
105,Crotona -Tremont,73.8,
106,High Bridge - Morrisania,67.2,
106,High Bridge - Morrisania,69.9,
106,High Bridge - Morrisania,66.8,
106,High Bridge - Morrisania,61.5,
106,High Bridge - Morrisania,72.8,
106,High Bridge - Morrisania,55.7,Estimate is based on small numbers so should be interpreted with caution.
106,High Bridge - Morrisania,64.6,
106,High Bridge - Morrisania,60.9,
106,High Bridge - Morrisania,72.8,
106,High Bridge - Morrisania,57.7,
106,High Bridge - Morrisania,65.5,
106,High Bridge - Morrisania,76.1,
106,High Bridge - Morrisania,72.1,
107,Hunts Point - Mott Haven,69.9,
107,Hunts Point - Mott Haven,57.7,
107,Hunts Point - Mott Haven,67.2,
107,Hunts Point - Mott Haven,65.5,
107,Hunts Point - Mott Haven,70.8,
107,Hunts Point - Mott Haven,63,Estimate is based on small numbers so should be interpreted with caution.
107,Hunts Point - Mott Haven,65.4,Estimate is based on small numbers so should be interpreted with caution.
107,Hunts Point - Mott Haven,60.9,
107,Hunts Point - Mott Haven,61.5,
107,Hunts Point - Mott Haven,76.1,
107,Hunts Point - Mott Haven,72.8,
107,Hunts Point - Mott Haven,66.8,
107,Hunts Point - Mott Haven,72.8,
201,Greenpoint,68.4,
201,Greenpoint,70.8,
201,Greenpoint,76.5,
201,Greenpoint,70.4,
201,Greenpoint,67.4,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,69.1,
201,Greenpoint,80.4,
201,Greenpoint,74,Estimate is based on small numbers so should be interpreted with caution.
201,Greenpoint,61.9,
201,Greenpoint,77.2,
201,Greenpoint,65.6,
201,Greenpoint,67.8,
201,Greenpoint,80.7,
202,Downtown - Heights - Slope,74.9,
202,Downtown - Heights - Slope,86.6,
202,Downtown - Heights - Slope,85.9,
202,Downtown - Heights - Slope,75.8,
202,Downtown - Heights - Slope,78.4,
202,Downtown - Heights - Slope,74.9,
202,Downtown - Heights - Slope,71.9,
202,Downtown - Heights - Slope,85.6,
202,Downtown - Heights - Slope,82.1,
202,Downtown - Heights - Slope,85,
202,Downtown - Heights - Slope,82.6,
202,Downtown - Heights - Slope,79.8,
202,Downtown - Heights - Slope,81.1,
203,Bedford Stuyvesant - Crown Heights,70.2,
203,Bedford Stuyvesant - Crown Heights,73.4,
203,Bedford Stuyvesant - Crown Heights,58.5,
203,Bedford Stuyvesant - Crown Heights,74.2,
203,Bedford Stuyvesant - Crown Heights,73,
203,Bedford Stuyvesant - Crown Heights,80.5,
203,Bedford Stuyvesant - Crown Heights,79.8,
203,Bedford Stuyvesant - Crown Heights,63.8,
203,Bedford Stuyvesant - Crown Heights,76.4,
203,Bedford Stuyvesant - Crown Heights,70.8,
203,Bedford Stuyvesant - Crown Heights,71.9,
203,Bedford Stuyvesant - Crown Heights,75.5,
203,Bedford Stuyvesant - Crown Heights,71.4,
204,East New York,66.4,
204,East New York,58.1,
204,East New York,65.4,
204,East New York,71.9,
204,East New York,75.1,
204,East New York,72.8,
204,East New York,56.1,
204,East New York,60.3,
204,East New York,80.9,
204,East New York,74.4,
204,East New York,66,
204,East New York,66.7,
204,East New York,73.1,
205,Sunset Park,49.8,
205,Sunset Park,65.1,
205,Sunset Park,68.4,
205,Sunset Park,66.7,
205,Sunset Park,67.7,
205,Sunset Park,71.1,
205,Sunset Park,63.2,
205,Sunset Park,65.1,
205,Sunset Park,72.2,
205,Sunset Park,70.5,
205,Sunset Park,71.8,
205,Sunset Park,62,
205,Sunset Park,64,
206,Borough Park,71.5,
206,Borough Park,70.3,
206,Borough Park,70.3,
206,Borough Park,57.3,
206,Borough Park,81.7,
206,Borough Park,57.8,
206,Borough Park,68.5,
206,Borough Park,75.6,
206,Borough Park,66.6,
206,Borough Park,66.9,
206,Borough Park,66.6,
206,Borough Park,62.1,
206,Borough Park,65.2,
207,East Flatbush - Flatbush,75.6,
207,East Flatbush - Flatbush,77.5,
207,East Flatbush - Flatbush,59.1,
207,East Flatbush - Flatbush,71.2,
207,East Flatbush - Flatbush,67.4,
207,East Flatbush - Flatbush,71.4,
207,East Flatbush - Flatbush,71.9,
207,East Flatbush - Flatbush,73.7,
207,East Flatbush - Flatbush,71.6,
207,East Flatbush - Flatbush,85.5,
207,East Flatbush - Flatbush,81.1,
207,East Flatbush - Flatbush,81.5,
207,East Flatbush - Flatbush,72.7,
208,Canarsie - Flatlands,74.2,
208,Canarsie - Flatlands,70.2,
208,Canarsie - Flatlands,76,
208,Canarsie - Flatlands,80,
208,Canarsie - Flatlands,66.4,
208,Canarsie - Flatlands,75.5,
208,Canarsie - Flatlands,83.9,
208,Canarsie - Flatlands,79.2,
208,Canarsie - Flatlands,60.8,Estimate is based on small numbers so should be interpreted with caution.
208,Canarsie - Flatlands,74.6,
208,Canarsie - Flatlands,78.6,
208,Canarsie - Flatlands,72.6,
208,Canarsie - Flatlands,69,
208,Bensonhurst - Bay Ridge,67.9,
208,Bensonhurst - Bay Ridge,72.4,
208,Bensonhurst - Bay Ridge,77.3,
208,Bensonhurst - Bay Ridge,75.2,
208,Bensonhurst - Bay Ridge,70.8,
208,Bensonhurst - Bay Ridge,77.5,
208,Bensonhurst - Bay Ridge,72.3,
208,Bensonhurst - Bay Ridge,65,
208,Bensonhurst - Bay Ridge,63.5,
208,Bensonhurst - Bay Ridge,74.9,
208,Bensonhurst - Bay Ridge,67.6,
208,Bensonhurst - Bay Ridge,72.2,
208,Bensonhurst - Bay Ridge,69.5,
210,Coney Island - Sheepshead Bay,65.2,
210,Coney Island - Sheepshead Bay,64.5,
210,Coney Island - Sheepshead Bay,60.2,
210,Coney Island - Sheepshead Bay,61.8,
210,Coney Island - Sheepshead Bay,71.2,
210,Coney Island - Sheepshead Bay,71.3,
210,Coney Island - Sheepshead Bay,76.3,
210,Coney Island - Sheepshead Bay,69.8,
210,Coney Island - Sheepshead Bay,67.6,
210,Coney Island - Sheepshead Bay,66.6,
210,Coney Island - Sheepshead Bay,66.9,
210,Coney Island - Sheepshead Bay,64.8,
210,Coney Island - Sheepshead Bay,67.6,
211,Williamsburg - Bushwick,55,
211,Williamsburg - Bushwick,65.4,
211,Williamsburg - Bushwick,64.2,
