geo_join_id,neighborhood,data_value,message
101,Kingsbridge - Riverdale,2,
101,Kingsbridge - Riverdale,1.3,
102,Northeast Bronx,0.3,
102,Northeast Bronx,0.3,
103,Fordham - Bronx Pk,2.3,
103,Fordham - Bronx Pk,3,
104,Pelham - Throgs Neck,0.5,
104,Pelham - Throgs Neck,0.4,
105,Crotona -Tremont,2,
105,Crotona -Tremont,1.3,
106,High Bridge - Morrisania,1.9,
106,High Bridge - Morrisania,2.4,
107,Hunts Point - Mott Haven,0.3,
107,Hunts Point - Mott Haven,0.4,
201,Greenpoint,0.1,
201,Greenpoint,0,
202,Downtown - Heights - Slope,0.1,
202,Downtown - Heights - Slope,0.2,
203,Bedford Stuyvesant - Crown Heights,0.1,
203,Bedford Stuyvesant - Crown Heights,0.2,
204,East New York,0,
204,East New York,0,
205,Sunset Park,0,
205,Sunset Park,0.1,
206,Borough Park,0.2,
206,Borough Park,0.2,
207,East Flatbush - Flatbush,0.3,
207,East Flatbush - Flatbush,0.2,
208,Canarsie - Flatlands,0,
208,Canarsie - Flatlands,0,
208,Bensonhurst - Bay Ridge,0.2,
208,Bensonhurst - Bay Ridge,0.2,
210,Coney Island - Sheepshead Bay,0.1,
210,Coney Island - Sheepshead Bay,0.1,
211,Williamsburg - Bushwick,0.1,
211,Williamsburg - Bushwick,0.1,
301,Washington Heights,5.8,
301,Washington Heights,4.2,
302,Central Harlem - Morningside Heights,2,
302,Central Harlem - Morningside Heights,1.6,
303,East Harlem,0.7,
303,East Harlem,1.3,
304,Upper West Side,11.4,
304,Upper West Side,7,
305,Upper East Side,10.8,
305,Upper East Side,5.7,
306,Chelsea - Clinton,7.7,
306,Chelsea - Clinton,4.9,
307,Gramercy Park - Murray Hill,9,
307,Gramercy Park - Murray Hill,5.5,
308,Greenwich Village - SoHo,2.6,
308,Greenwich Village - SoHo,4.1,
309,Union Square - Lower East Side,3,
309,Union Square - Lower East Side,2,
310,Lower Manhattan,1.7,
310,Lower Manhattan,1.2,
401,Long Island City - Astoria,0.8,
401,Long Island City - Astoria,0.7,
402,West Queens,0.3,
402,West Queens,0.2,
403,Flushing - Clearview,0.6,
403,Flushing - Clearview,0.4,
404,Bayside - Little Neck,0.2,
404,Bayside - Little Neck,0.2,
405,Ridgewood - Forest Hills,0.3,
405,Ridgewood - Forest Hills,0.2,
406,Fresh Meadows,0.4,
406,Fresh Meadows,0.5,
407,Southwest Queens,0.1,
407,Southwest Queens,0.1,
408,Jamaica,0.1,
408,Jamaica,0.1,
409,Southeast Queens,0,
409,Southeast Queens,0,
410,Rockaways,0,
410,Rockaways,0,
501,Port Richmond,0,
501,Port Richmond,0,
502,Stapleton - St. George,0,
502,Stapleton - St. George,0,
503,Willowbrook,0,
503,Willowbrook,0,
504,South Beach - Tottenville,0,
504,South Beach - Tottenville,0,
