start_date,time,geo_join_id,neighborhood,data_value,message
2009-12-01,Winter 2009-10,101,Kingsbridge - Riverdale,11.5,
2010-12-01,Winter 2010-11,101,Kingsbridge - Riverdale,14.08,
2011-12-01,Winter 2011-12,101,Kingsbridge - Riverdale,9.89,
2012-06-01,Summer 2012,101,Kingsbridge - Riverdale,10.15,
2012-12-01,Annual Average 2013,101,Kingsbridge - Riverdale,8.88,
2013-12-01,Winter 2013-14,101,Kingsbridge - Riverdale,12.45,
2014-06-01,Summer 2014,101,Kingsbridge - Riverdale,8.65,
2015-01-01,Annual Average 2015,101,Kingsbridge - Riverdale,9.17,
2015-12-01,Winter 2015-16,101,Kingsbridge - Riverdale,8.41,
2017-01-01,Annual Average 2017,101,Kingsbridge - Riverdale,7.41,
2018-06-01,Summer 2018,101,Kingsbridge - Riverdale,8.25,
2019-06-01,Summer 2019,101,Kingsbridge - Riverdale,7.78,
2010-06-01,Summer 2010,101,Kingsbridge - Riverdale,11.83,
2013-12-01,Annual Average 2014,101,Kingsbridge - Riverdale,9,
2014-12-01,Winter 2014-15,101,Kingsbridge - Riverdale,10.16,
2016-05-31,Summer 2016,101,Kingsbridge - Riverdale,7.95,
2017-06-01,Summer 2017,101,Kingsbridge - Riverdale,9.46,
2018-01-01,Annual Average 2018,101,Kingsbridge - Riverdale,6.95,
2019-01-01,Annual Average 2019,101,Kingsbridge - Riverdale,6.71,
2012-12-01,Winter 2012-13,101,Kingsbridge - Riverdale,11.33,
2008-12-01,Annual Average 2009,101,Kingsbridge - Riverdale,11.03,
2009-12-01,Annual Average 2010,101,Kingsbridge - Riverdale,10.09,
2015-12-31,Annual Average 2016,101,Kingsbridge - Riverdale,7.5,
2016-12-01,Winter 2016-17,101,Kingsbridge - Riverdale,7.91,
2018-12-01,Winter 2018-19,101,Kingsbridge - Riverdale,7.18,
2008-12-01,Winter 2008-09,101,Kingsbridge - Riverdale,14.66,
2009-06-01,Summer 2009,101,Kingsbridge - Riverdale,10.38,
2011-06-01,Summer 2011,101,Kingsbridge - Riverdale,11.3,
2013-06-01,Summer 2013,101,Kingsbridge - Riverdale,10.01,
2010-12-01,Annual Average 2011,101,Kingsbridge - Riverdale,10.65,
2011-12-01,Annual Average 2012,101,Kingsbridge - Riverdale,9.27,
2015-06-01,Summer 2015,101,Kingsbridge - Riverdale,9.63,
2017-12-01,Winter 2017-18,101,Kingsbridge - Riverdale,8,
2009-12-01,Winter 2009-10,102,Northeast Bronx,10.23,
2010-12-01,Winter 2010-11,102,Northeast Bronx,13.35,
2012-06-01,Summer 2012,102,Northeast Bronx,10.23,
2009-12-01,Annual Average 2010,102,Northeast Bronx,9.65,
2013-12-01,Winter 2013-14,102,Northeast Bronx,12.2,
2015-01-01,Annual Average 2015,102,Northeast Bronx,9.13,
2016-05-31,Summer 2016,102,Northeast Bronx,7.93,
2017-06-01,Summer 2017,102,Northeast Bronx,9.25,
2018-01-01,Annual Average 2018,102,Northeast Bronx,6.99,
2018-06-01,Summer 2018,102,Northeast Bronx,8.33,
2019-01-01,Annual Average 2019,102,Northeast Bronx,6.68,
2012-12-01,Winter 2012-13,102,Northeast Bronx,10.59,
2013-06-01,Summer 2013,102,Northeast Bronx,10.17,
