geo_join_id,neighborhood,data_value,message
101,Kingsbridge - Riverdale,21.1,
101,Kingsbridge - Riverdale,20.2,
101,Kingsbridge - Riverdale,23.5,
101,Kingsbridge - Riverdale,18.6,
102,Northeast Bronx,14.4,
102,Northeast Bronx,23.1,
102,Northeast Bronx,21.3,
102,Northeast Bronx,20.3,
103,Fordham - Bronx Pk,31.1,
103,Fordham - Bronx Pk,29.4,
103,Fordham - Bronx Pk,25,
103,Fordham - Bronx Pk,23,
104,Pelham - Throgs Neck,22.1,
104,Pelham - Throgs Neck,20,
104,Pelham - Throgs Neck,17.5,
104,Pelham - Throgs Neck,15.4,
105,Crotona -Tremont,37,
105,Crotona -Tremont,29.8,
105,Crotona -Tremont,28.5,
105,Crotona -Tremont,31.8,
106,High Bridge - Morrisania,37.4,
106,High Bridge - Morrisania,38.2,
106,High Bridge - Morrisania,34.4,
106,High Bridge - Morrisania,22.5,
107,Hunts Point - Mott Haven,21,
107,Hunts Point - Mott Haven,28,
107,Hunts Point - Mott Haven,24.6,
107,Hunts Point - Mott Haven,20.8,
201,Greenpoint,5.7,
201,Greenpoint,13.6,
201,Greenpoint,16,
201,Greenpoint,19,
202,Downtown - Heights - Slope,18.2,
202,Downtown - Heights - Slope,20.1,
202,Downtown - Heights - Slope,15.9,
202,Downtown - Heights - Slope,22.3,
203,Bedford Stuyvesant - Crown Heights,23.8,
203,Bedford Stuyvesant - Crown Heights,23.6,
203,Bedford Stuyvesant - Crown Heights,23.8,
203,Bedford Stuyvesant - Crown Heights,27.3,
204,East New York,17.3,
204,East New York,14.2,
204,East New York,18.3,
204,East New York,21.6,
205,Sunset Park,18.2,
205,Sunset Park,10.2,
205,Sunset Park,17.4,
205,Sunset Park,10.4,
206,Borough Park,21.2,
206,Borough Park,16.4,
206,Borough Park,16.7,
206,Borough Park,10,
207,East Flatbush - Flatbush,23.2,
207,East Flatbush - Flatbush,16.4,
207,East Flatbush - Flatbush,25.5,
207,East Flatbush - Flatbush,25.5,
208,Canarsie - Flatlands,11.6,
208,Canarsie - Flatlands,12.9,
208,Canarsie - Flatlands,9.3,
208,Canarsie - Flatlands,9.8,
208,Bensonhurst - Bay Ridge,14.9,
208,Bensonhurst - Bay Ridge,13,
208,Bensonhurst - Bay Ridge,11.8,
208,Bensonhurst - Bay Ridge,8,
210,Coney Island - Sheepshead Bay,8.4,
210,Coney Island - Sheepshead Bay,7.9,
210,Coney Island - Sheepshead Bay,12.5,
210,Coney Island - Sheepshead Bay,10,
211,Williamsburg - Bushwick,16.5,
211,Williamsburg - Bushwick,19.8,
211,Williamsburg - Bushwick,16.9,
211,Williamsburg - Bushwick,22.2,
301,Washington Heights,37.2,
301,Washington Heights,24.1,
301,Washington Heights,30,
301,Washington Heights,23.7,
302,Central Harlem - Morningside Heights,25,
302,Central Harlem - Morningside Heights,16.9,
302,Central Harlem - Morningside Heights,20.8,
302,Central Harlem - Morningside Heights,24.1,
303,East Harlem,17.1,
303,East Harlem,16.4,
303,East Harlem,17.6,
303,East Harlem,24.6,
304,Upper West Side,18.8,
304,Upper West Side,16.1,
304,Upper West Side,20.2,
304,Upper West Side,14.9,
305,Upper East Side,14,
305,Upper East Side,16.5,
305,Upper East Side,9.9,
305,Upper East Side,8.4,
306,Chelsea - Clinton,22.1,
306,Chelsea - Clinton,15.1,
306,Chelsea - Clinton,13.2,
306,Chelsea - Clinton,8,
307,Gramercy Park - Murray Hill,6.9,
307,Gramercy Park - Murray Hill,13.3,
307,Gramercy Park - Murray Hill,10.6,
