geo_join_id,neighborhood,data_value,message
101,Kingsbridge - Riverdale,28.37,
101,Kingsbridge - Riverdale,32.46,
101,Kingsbridge - Riverdale,29.8,
101,Kingsbridge - Riverdale,23.67,
101,Kingsbridge - Riverdale,33.72,
101,Kingsbridge - Riverdale,30.37,
101,Kingsbridge - Riverdale,28.43,
101,Kingsbridge - Riverdale,31.91,
101,Kingsbridge - Riverdale,28.72,
101,Kingsbridge - Riverdale,31.24,
101,Kingsbridge - Riverdale,30.45,
101,Kingsbridge - Riverdale,27.53,
102,Northeast Bronx,28.64,
102,Northeast Bronx,33.96,
102,Northeast Bronx,33.44,
102,Northeast Bronx,29.93,
102,Northeast Bronx,33.21,
102,Northeast Bronx,31.24,
102,Northeast Bronx,30.34,
102,Northeast Bronx,35.09,
102,Northeast Bronx,31.68,
102,Northeast Bronx,31.49,
102,Northeast Bronx,29.01,
102,Northeast Bronx,26.82,
103,Fordham - Bronx Pk,34.08,
103,Fordham - Bronx Pk,29.64,
103,Fordham - Bronx Pk,27.48,
103,Fordham - Bronx Pk,24.47,
103,Fordham - Bronx Pk,32.08,
103,Fordham - Bronx Pk,30.79,
103,Fordham - Bronx Pk,30.6,
103,Fordham - Bronx Pk,30.7,
103,Fordham - Bronx Pk,32.53,
103,Fordham - Bronx Pk,29.53,
103,Fordham - Bronx Pk,32.78,
103,Fordham - Bronx Pk,28.34,
104,Pelham - Throgs Neck,28.68,
104,Pelham - Throgs Neck,34.31,
104,Pelham - Throgs Neck,32.06,
104,Pelham - Throgs Neck,29.79,
104,Pelham - Throgs Neck,26.72,
104,Pelham - Throgs Neck,34.24,
104,Pelham - Throgs Neck,33.63,
104,Pelham - Throgs Neck,31.52,
104,Pelham - Throgs Neck,35.44,
104,Pelham - Throgs Neck,31.41,
104,Pelham - Throgs Neck,30.87,
104,Pelham - Throgs Neck,31.93,
105,Crotona -Tremont,32.31,
105,Crotona -Tremont,26.72,
105,Crotona -Tremont,31.63,
105,Crotona -Tremont,30.15,
105,Crotona -Tremont,30.07,
105,Crotona -Tremont,29.06,
105,Crotona -Tremont,23.08,
105,Crotona -Tremont,31.46,
105,Crotona -Tremont,33.42,
105,Crotona -Tremont,29.65,
105,Crotona -Tremont,27.8,
105,Crotona -Tremont,29.96,
106,High Bridge - Morrisania,26.33,
106,High Bridge - Morrisania,28.62,
106,High Bridge - Morrisania,31.25,
106,High Bridge - Morrisania,31.12,
106,High Bridge - Morrisania,29.92,
106,High Bridge - Morrisania,32.34,
106,High Bridge - Morrisania,27.72,
106,High Bridge - Morrisania,22.64,
106,High Bridge - Morrisania,33.23,
106,High Bridge - Morrisania,29.91,
106,High Bridge - Morrisania,29.93,
106,High Bridge - Morrisania,29.68,
107,Hunts Point - Mott Haven,27.68,
107,Hunts Point - Mott Haven,33.42,
107,Hunts Point - Mott Haven,29.41,
107,Hunts Point - Mott Haven,31.41,
107,Hunts Point - Mott Haven,31.66,
107,Hunts Point - Mott Haven,33.57,
107,Hunts Point - Mott Haven,33.34,
107,Hunts Point - Mott Haven,30.62,
107,Hunts Point - Mott Haven,25.23,
107,Hunts Point - Mott Haven,34.98,
107,Hunts Point - Mott Haven,31.59,
107,Hunts Point - Mott Haven,29.58,
201,Greenpoint,28.98,
201,Greenpoint,25.56,
201,Greenpoint,32.54,
201,Greenpoint,32.73,
201,Greenpoint,32.96,
201,Greenpoint,28.98,
201,Greenpoint,27.77,
201,Greenpoint,31.61,
201,Greenpoint,29.77,
201,Greenpoint,30.97,
201,Greenpoint,27.11,
201,Greenpoint,30.47,
202,Downtown - Heights - Slope,26.11,
202,Downtown - Heights - Slope,31.98,
202,Downtown - Heights - Slope,30.94,
202,Downtown - Heights - Slope,29.54,
202,Downtown - Heights - Slope,28.04,
202,Downtown - Heights - Slope,27.92,
202,Downtown - Heights - Slope,27.61,
202,Downtown - Heights - Slope,23.08,
202,Downtown - Heights - Slope,30.66,
202,Downtown - Heights - Slope,29.32,
202,Downtown - Heights - Slope,29.76,
202,Downtown - Heights - Slope,28.54,
203,Bedford Stuyvesant - Crown Heights,24.33,
203,Bedford Stuyvesant - Crown Heights,32.27,
203,Bedford Stuyvesant - Crown Heights,29.66,
203,Bedford Stuyvesant - Crown Heights,32.12,
203,Bedford Stuyvesant - Crown Heights,31.18,
203,Bedford Stuyvesant - Crown Heights,26.35,
203,Bedford Stuyvesant - Crown Heights,31.43,
203,Bedford Stuyvesant - Crown Heights,30.2,
203,Bedford Stuyvesant - Crown Heights,30.33,
203,Bedford Stuyvesant - Crown Heights,32.98,
203,Bedford Stuyvesant - Crown Heights,29.39,
203,Bedford Stuyvesant - Crown Heights,30.46,
204,East New York,33.97,
204,East New York,31.51,
204,East New York,31.97,
204,East New York,27.97,
204,East New York,30.9,
204,East New York,31.71,
204,East New York,33.97,
204,East New York,34.26,
204,East New York,32.61,
204,East New York,26.28,
204,East New York,33.5,
204,East New York,32.58,
205,Sunset Park,27.71,
205,Sunset Park,31.5,
205,Sunset Park,33.28,
205,Sunset Park,29.49,
205,Sunset Park,24.63,
205,Sunset Park,32.71,
205,Sunset Park,29.67,
205,Sunset Park,29.26,
205,Sunset Park,32.29,
205,Sunset Park,30.6,
205,Sunset Park,31.29,
205,Sunset Park,28.83,
206,Borough Park,32.14,
206,Borough Park,29.72,
206,Borough Park,27.1,
206,Borough Park,33.38,
206,Borough Park,30.61,
206,Borough Park,30.62,
206,Borough Park,25.54,
206,Borough Park,33.35,
206,Borough Park,33.54,
206,Borough Park,32.7,
206,Borough Park,30.68,
206,Borough Park,30.44,
207,East Flatbush - Flatbush,25.47,
207,East Flatbush - Flatbush,27.11,
207,East Flatbush - Flatbush,33.33,
207,East Flatbush - Flatbush,33.66,
207,East Flatbush - Flatbush,30.94,
207,East Flatbush - Flatbush,32.2,
207,East Flatbush - Flatbush,30.13,
207,East Flatbush - Flatbush,32.67,
207,East Flatbush - Flatbush,33.38,
207,East Flatbush - Flatbush,30.73,
207,East Flatbush - Flatbush,30.95,
207,East Flatbush - Flatbush,31.43,
208,Canarsie - Flatlands,34.7,
208,Canarsie - Flatlands,35.79,
208,Canarsie - Flatlands,29,
208,Canarsie - Flatlands,28.97,
208,Canarsie - Flatlands,36.12,
208,Canarsie - Flatlands,35.91,
208,Canarsie - Flatlands,33.7,
208,Canarsie - Flatlands,32.45,
208,Canarsie - Flatlands,32.96,
208,Canarsie - Flatlands,36.6,
208,Canarsie - Flatlands,33.25,
208,Canarsie - Flatlands,34.05,
208,Bensonhurst - Bay Ridge,30.05,
208,Bensonhurst - Bay Ridge,30.9,
208,Bensonhurst - Bay Ridge,30.83,
208,Bensonhurst - Bay Ridge,26.86,
208,Bensonhurst - Bay Ridge,34.5,
208,Bensonhurst - Bay Ridge,31.44,
208,Bensonhurst - Bay Ridge,32.83,
208,Bensonhurst - Bay Ridge,34.25,
208,Bensonhurst - Bay Ridge,27.97,
208,Bensonhurst - Bay Ridge,33.85,
208,Bensonhurst - Bay Ridge,34.28,
208,Bensonhurst - Bay Ridge,31.32,
210,Coney Island - Sheepshead Bay,31.86,
210,Coney Island - Sheepshead Bay,29.64,
210,Coney Island - Sheepshead Bay,33.88,
210,Coney Island - Sheepshead Bay,35.01,
210,Coney Island - Sheepshead Bay,28.41,
210,Coney Island - Sheepshead Bay,36.52,
210,Coney Island - Sheepshead Bay,36.56,
210,Coney Island - Sheepshead Bay,32.61,
210,Coney Island - Sheepshead Bay,35.62,
210,Coney Island - Sheepshead Bay,37.08,
210,Coney Island - Sheepshead Bay,32.5,
210,Coney Island - Sheepshead Bay,33.33,
211,Williamsburg - Bushwick,29.7,
211,Williamsburg - Bushwick,29.33,
211,Williamsburg - Bushwick,29.64,
211,Williamsburg - Bushwick,31.54,
211,Williamsburg - Bushwick,30.41,
211,Williamsburg - Bushwick,31.1,
211,Williamsburg - Bushwick,32.99,
211,Williamsburg - Bushwick,26.65,
211,Williamsburg - Bushwick,24.76,
211,Williamsburg - Bushwick,32.38,
211,Williamsburg - Bushwick,32.28,
211,Williamsburg - Bushwick,29.34,
301,Washington Heights,30.54,
301,Washington Heights,31.92,
301,Washington Heights,26.92,
301,Washington Heights,28.95,
301,Washington Heights,27.73,
301,Washington Heights,21.82,
301,Washington Heights,30.13,
301,Washington Heights,32.66,
301,Washington Heights,29.34,
301,Washington Heights,29.52,
301,Washington Heights,25.92,
301,Washington Heights,28.95,
302,Central Harlem - Morningside Heights,25.43,
302,Central Harlem - Morningside Heights,31.71,
302,Central Harlem - Morningside Heights,29.4,
302,Central Harlem - Morningside Heights,28.58,
302,Central Harlem - Morningside Heights,28.98,
302,Central Harlem - Morningside Heights,21.52,
302,Central Harlem - Morningside Heights,31.35,
302,Central Harlem - Morningside Heights,28.41,
302,Central Harlem - Morningside Heights,29.75,
302,Central Harlem - Morningside Heights,28.4,
302,Central Harlem - Morningside Heights,26.51,
302,Central Harlem - Morningside Heights,27.07,
303,East Harlem,30.52,
303,East Harlem,28.83,
303,East Harlem,25.7,
303,East Harlem,22.84,
303,East Harlem,28.87,
303,East Harlem,29.58,
303,East Harlem,28.92,
303,East Harlem,31.62,
303,East Harlem,26.91,
303,East Harlem,30.25,
303,East Harlem,32.25,
303,East Harlem,27.51,
304,Upper West Side,21.31,
304,Upper West Side,27.4,
304,Upper West Side,25.57,
304,Upper West Side,24.37,
304,Upper West Side,25.59,
304,Upper West Side,28.68,
304,Upper West Side,27.89,
304,Upper West Side,30.17,
304,Upper West Side,28.12,
304,Upper West Side,30.54,
304,Upper West Side,27.2,
304,Upper West Side,26.93,
305,Upper East Side,22.97,
305,Upper East Side,27.52,
305,Upper East Side,28.07,
305,Upper East Side,20.87,
305,Upper East Side,30.17,
305,Upper East Side,25.24,
305,Upper East Side,26.97,
305,Upper East Side,29.24,
305,Upper East Side,26.66,
305,Upper East Side,25.88,
305,Upper East Side,28.21,
305,Upper East Side,26.32,
306,Chelsea - Clinton,23.53,
306,Chelsea - Clinton,23.43,
306,Chelsea - Clinton,23.84,
306,Chelsea - Clinton,24.2,
306,Chelsea - Clinton,24.61,
306,Chelsea - Clinton,24.81,
306,Chelsea - Clinton,18.19,
306,Chelsea - Clinton,26,
306,Chelsea - Clinton,21.26,
306,Chelsea - Clinton,25.62,
306,Chelsea - Clinton,26.11,
306,Chelsea - Clinton,28.76,
307,Gramercy Park - Murray Hill,19.27,
307,Gramercy Park - Murray Hill,22.59,
307,Gramercy Park - Murray Hill,22.89,
307,Gramercy Park - Murray Hill,27.51,
307,Gramercy Park - Murray Hill,16.13,
307,Gramercy Park - Murray Hill,23.9,
307,Gramercy Park - Murray Hill,24.05,
307,Gramercy Park - Murray Hill,22.12,
307,Gramercy Park - Murray Hill,23.96,
