start_date,time,geo_join_id,neighborhood,data_value,message
2009-06-01,Summer 2009,102,Northeast Bronx,17.94,
2010-06-01,Summer 2010,102,Northeast Bronx,17.86,
2013-06-01,Summer 2013,102,Northeast Bronx,14.27,
2009-12-01,Annual Average 2010,102,Northeast Bronx,20.21,
2013-12-01,Winter 2013-14,102,Northeast Bronx,24.6,
2013-12-01,Annual Average 2014,102,Northeast Bronx,18.97,
2014-12-01,Winter 2014-15,102,Northeast Bronx,23.37,
2015-12-01,Winter 2015-16,102,Northeast Bronx,21.25,
2017-06-01,Summer 2017,102,Northeast Bronx,14.37,
2018-06-01,Summer 2018,102,Northeast Bronx,13.05,
2019-06-01,Summer 2019,102,Northeast Bronx,12.28,
2009-12-01,Winter 2009-10,102,Northeast Bronx,22.66,
2011-12-01,Winter 2011-12,102,Northeast Bronx,22.15,
2011-06-01,Summer 2011,102,Northeast Bronx,17.16,
2012-06-01,Summer 2012,102,Northeast Bronx,16.25,
2008-12-01,Annual Average 2009,102,Northeast Bronx,22.39,
2014-06-01,Summer 2014,102,Northeast Bronx,15.4,
2016-12-01,Winter 2016-17,102,Northeast Bronx,26.39,
2018-01-01,Annual Average 2018,102,Northeast Bronx,16.16,
2019-01-01,Annual Average 2019,102,Northeast Bronx,14.67,
2018-12-01,Winter 2018-19,102,Northeast Bronx,19.11,
2010-12-01,Winter 2010-11,103,Fordham - Bronx Pk,27.53,
2011-12-01,Winter 2011-12,103,Fordham - Bronx Pk,23.32,
2010-06-01,Summer 2010,103,Fordham - Bronx Pk,19.72,
2011-06-01,Summer 2011,103,Fordham - Bronx Pk,18.38,
2013-06-01,Summer 2013,103,Fordham - Bronx Pk,15.98,
2010-12-01,Annual Average 2011,103,Fordham - Bronx Pk,22.61,
2013-12-01,Winter 2013-14,103,Fordham - Bronx Pk,24.97,
2013-12-01,Annual Average 2014,103,Fordham - Bronx Pk,19.44,
2015-01-01,Annual Average 2015,103,Fordham - Bronx Pk,19.76,
2015-06-01,Summer 2015,103,Fordham - Bronx Pk,16.04,
2016-05-31,Summer 2016,103,Fordham - Bronx Pk,14.79,
2015-12-31,Annual Average 2016,103,Fordham - Bronx Pk,17.93,
2017-01-01,Annual Average 2017,103,Fordham - Bronx Pk,19.15,
2009-12-01,Winter 2009-10,103,Fordham - Bronx Pk,23.87,
2012-12-01,Winter 2012-13,103,Fordham - Bronx Pk,24.13,
2008-12-01,Annual Average 2009,103,Fordham - Bronx Pk,24.82,
2009-12-01,Annual Average 2010,103,Fordham - Bronx Pk,22.06,
2012-12-01,Annual Average 2013,103,Fordham - Bronx Pk,19.89,
2018-06-01,Summer 2018,103,Fordham - Bronx Pk,13.3,
2019-01-01,Annual Average 2019,103,Fordham - Bronx Pk,15.17,
2008-12-01,Winter 2008-09,103,Fordham - Bronx Pk,29.69,
2011-12-01,Annual Average 2012,103,Fordham - Bronx Pk,21.01,
2014-06-01,Summer 2014,103,Fordham - Bronx Pk,15.79,
2017-06-01,Summer 2017,103,Fordham - Bronx Pk,14.87,
2016-12-01,Winter 2016-17,103,Fordham - Bronx Pk,26.33,
2009-06-01,Summer 2009,103,Fordham - Bronx Pk,21.15,
2012-06-01,Summer 2012,103,Fordham - Bronx Pk,17.13,
2014-12-01,Winter 2014-15,103,Fordham - Bronx Pk,23.33,
2015-12-01,Winter 2015-16,103,Fordham - Bronx Pk,21.54,
2018-01-01,Annual Average 2018,103,Fordham - Bronx Pk,17.25,
2017-12-01,Winter 2017-18,103,Fordham - Bronx Pk,22.82,
2019-06-01,Summer 2019,103,Fordham - Bronx Pk,12.17,
2018-12-01,Winter 2018-19,103,Fordham - Bronx Pk,19.92,
2010-12-01,Winter 2010-11,104,Pelham - Throgs Neck,27.63,
2012-12-01,Winter 2012-13,104,Pelham - Throgs Neck,22.38,
2011-06-01,Summer 2011,104,Pelham - Throgs Neck,17.17,
2008-12-01,Annual Average 2009,104,Pelham - Throgs Neck,22.83,
2013-12-01,Winter 2013-14,104,Pelham - Throgs Neck,25.82,
2015-12-01,Winter 2015-16,104,Pelham - Throgs Neck,22.02,
2016-05-31,Summer 2016,104,Pelham - Throgs Neck,14.25,
2018-01-01,Annual Average 2018,104,Pelham - Throgs Neck,16.89,
2017-12-01,Winter 2017-18,104,Pelham - Throgs Neck,22.91,
2018-12-01,Winter 2018-19,104,Pelham - Throgs Neck,20.36,
2011-12-01,Winter 2011-12,104,Pelham - Throgs Neck,22.44,
2010-06-01,Summer 2010,104,Pelham - Throgs Neck,17.88,
2013-06-01,Summer 2013,104,Pelham - Throgs Neck,14.69,
2012-12-01,Annual Average 2013,104,Pelham - Throgs Neck,18.58,
2014-06-01,Summer 2014,104,Pelham - Throgs Neck,14.96,
2013-12-01,Annual Average 2014,104,Pelham - Throgs Neck,19.26,
2015-01-01,Annual Average 2015,104,Pelham - Throgs Neck,19.36,
2018-06-01,Summer 2018,104,Pelham - Throgs Neck,12.84,
2010-12-01,Annual Average 2011,104,Pelham - Throgs Neck,21.61,
2011-12-01,Annual Average 2012,104,Pelham - Throgs Neck,19.94,
2015-06-01,Summer 2015,104,Pelham - Throgs Neck,15.12,
2014-12-01,Winter 2014-15,104,Pelham - Throgs Neck,23.7,
2015-12-31,Annual Average 2016,104,Pelham - Throgs Neck,17.92,
2017-06-01,Summer 2017,104,Pelham - Throgs Neck,14.14,
2016-12-01,Winter 2016-17,104,Pelham - Throgs Neck,25.91,
2019-01-01,Annual Average 2019,104,Pelham - Throgs Neck,15.47,
2008-12-01,Winter 2008-09,104,Pelham - Throgs Neck,27.61,
2009-12-01,Winter 2009-10,104,Pelham - Throgs Neck,23.85,
2009-06-01,Summer 2009,104,Pelham - Throgs Neck,19.03,
2012-06-01,Summer 2012,104,Pelham - Throgs Neck,16.09,
2009-12-01,Annual Average 2010,104,Pelham - Throgs Neck,21.04,
2017-01-01,Annual Average 2017,104,Pelham - Throgs Neck,18.72,
2019-06-01,Summer 2019,104,Pelham - Throgs Neck,12.8,
2011-12-01,Winter 2011-12,105,Crotona -Tremont,25.96,
2012-12-01,Winter 2012-13,105,Crotona -Tremont,27.06,
2011-06-01,Summer 2011,105,Crotona -Tremont,20.95,
2012-06-01,Summer 2012,105,Crotona -Tremont,19.41,
2013-06-01,Summer 2013,105,Crotona -Tremont,18.85,
2008-12-01,Annual Average 2009,105,Crotona -Tremont,28.07,
2012-12-01,Annual Average 2013,105,Crotona -Tremont,22.67,
2013-12-01,Annual Average 2014,105,Crotona -Tremont,21.87,
2014-12-01,Winter 2014-15,105,Crotona -Tremont,25.56,
2015-12-01,Winter 2015-16,105,Crotona -Tremont,24.13,
2015-12-31,Annual Average 2016,105,Crotona -Tremont,20.37,
2017-06-01,Summer 2017,105,Crotona -Tremont,17.12,
2018-01-01,Annual Average 2018,105,Crotona -Tremont,19.76,
2019-06-01,Summer 2019,105,Crotona -Tremont,14.38,
2014-06-01,Summer 2014,105,Crotona -Tremont,17.79,
2015-06-01,Summer 2015,105,Crotona -Tremont,17.85,
2019-01-01,Annual Average 2019,105,Crotona -Tremont,17.64,
2008-12-01,Winter 2008-09,105,Crotona -Tremont,32.51,
2010-06-01,Summer 2010,105,Crotona -Tremont,22.54,
2009-12-01,Annual Average 2010,105,Crotona -Tremont,25.25,
2013-12-01,Winter 2013-14,105,Crotona -Tremont,27.83,
2016-05-31,Summer 2016,105,Crotona -Tremont,16.73,
2018-12-01,Winter 2018-19,105,Crotona -Tremont,22.62,
2009-12-01,Winter 2009-10,105,Crotona -Tremont,27.02,
2010-12-01,Winter 2010-11,105,Crotona -Tremont,30.97,
2009-06-01,Summer 2009,105,Crotona -Tremont,24.99,
2010-12-01,Annual Average 2011,105,Crotona -Tremont,25.57,
2011-12-01,Annual Average 2012,105,Crotona -Tremont,23.42,
2015-01-01,Annual Average 2015,105,Crotona -Tremont,21.84,
2017-01-01,Annual Average 2017,105,Crotona -Tremont,21.12,
2016-12-01,Winter 2016-17,105,Crotona -Tremont,27.7,
2018-06-01,Summer 2018,105,Crotona -Tremont,15.18,
2017-12-01,Winter 2017-18,105,Crotona -Tremont,25.81,
2009-12-01,Annual Average 2010,106,High Bridge - Morrisania,26.38,
2011-12-01,Annual Average 2012,106,High Bridge - Morrisania,24.23,
2013-12-01,Annual Average 2014,106,High Bridge - Morrisania,22.56,
2015-12-01,Winter 2015-16,106,High Bridge - Morrisania,24.83,
2015-12-31,Annual Average 2016,106,High Bridge - Morrisania,21.08,
2010-12-01,Winter 2010-11,106,High Bridge - Morrisania,32.09,
2009-06-01,Summer 2009,106,High Bridge - Morrisania,26.46,
2011-06-01,Summer 2011,106,High Bridge - Morrisania,21.95,
2013-06-01,Summer 2013,106,High Bridge - Morrisania,19.9,
2010-12-01,Annual Average 2011,106,High Bridge - Morrisania,26.67,
2012-12-01,Annual Average 2013,106,High Bridge - Morrisania,23.73,
2013-12-01,Winter 2013-14,106,High Bridge - Morrisania,28.68,
2015-01-01,Annual Average 2015,106,High Bridge - Morrisania,22.28,
2014-12-01,Winter 2014-15,106,High Bridge - Morrisania,26,
2017-01-01,Annual Average 2017,106,High Bridge - Morrisania,21.66,
2016-12-01,Winter 2016-17,106,High Bridge - Morrisania,27.97,
2018-06-01,Summer 2018,106,High Bridge - Morrisania,15.85,
2019-06-01,Summer 2019,106,High Bridge - Morrisania,15.43,
2018-12-01,Winter 2018-19,106,High Bridge - Morrisania,23.89,
2008-12-01,Winter 2008-09,106,High Bridge - Morrisania,33.61,
2009-12-01,Winter 2009-10,106,High Bridge - Morrisania,28.03,
2012-12-01,Winter 2012-13,106,High Bridge - Morrisania,28.3,
2010-06-01,Summer 2010,106,High Bridge - Morrisania,23.66,
2012-06-01,Summer 2012,106,High Bridge - Morrisania,20.12,
2008-12-01,Annual Average 2009,106,High Bridge - Morrisania,29.35,
2014-06-01,Summer 2014,106,High Bridge - Morrisania,18.26,
2015-06-01,Summer 2015,106,High Bridge - Morrisania,18.15,
2016-05-31,Summer 2016,106,High Bridge - Morrisania,17.13,
2017-06-01,Summer 2017,106,High Bridge - Morrisania,17.68,
2018-01-01,Annual Average 2018,106,High Bridge - Morrisania,20.83,
2019-01-01,Annual Average 2019,106,High Bridge - Morrisania,18.76,
2011-12-01,Winter 2011-12,106,High Bridge - Morrisania,26.85,
2017-12-01,Winter 2017-18,106,High Bridge - Morrisania,27.05,
2012-12-01,Winter 2012-13,107,Hunts Point - Mott Haven,26.07,
2009-06-01,Summer 2009,107,Hunts Point - Mott Haven,23,
2010-06-01,Summer 2010,107,Hunts Point - Mott Haven,20.82,
2010-12-01,Annual Average 2011,107,Hunts Point - Mott Haven,24.58,
2012-12-01,Annual Average 2013,107,Hunts Point - Mott Haven,21.54,
2015-01-01,Annual Average 2015,107,Hunts Point - Mott Haven,20.91,
2015-12-01,Winter 2015-16,107,Hunts Point - Mott Haven,24.04,
2015-12-31,Annual Average 2016,107,Hunts Point - Mott Haven,19.91,
2016-12-01,Winter 2016-17,107,Hunts Point - Mott Haven,26.96,
2018-01-01,Annual Average 2018,107,Hunts Point - Mott Haven,20.23,
2019-06-01,Summer 2019,107,Hunts Point - Mott Haven,15.52,
2009-12-01,Winter 2009-10,107,Hunts Point - Mott Haven,26.48,
2013-06-01,Summer 2013,107,Hunts Point - Mott Haven,17.46,
2009-12-01,Annual Average 2010,107,Hunts Point - Mott Haven,24.1,
2014-06-01,Summer 2014,107,Hunts Point - Mott Haven,16.43,
2013-12-01,Annual Average 2014,107,Hunts Point - Mott Haven,21.14,
2015-06-01,Summer 2015,107,Hunts Point - Mott Haven,16.47,
2014-12-01,Winter 2014-15,107,Hunts Point - Mott Haven,25.21,
2017-01-01,Annual Average 2017,107,Hunts Point - Mott Haven,20.39,
2012-06-01,Summer 2012,107,Hunts Point - Mott Haven,17.94,
2008-12-01,Annual Average 2009,107,Hunts Point - Mott Haven,26.39,
2011-12-01,Annual Average 2012,107,Hunts Point - Mott Haven,22.27,
2013-12-01,Winter 2013-14,107,Hunts Point - Mott Haven,27.93,
2016-05-31,Summer 2016,107,Hunts Point - Mott Haven,15.59,
2017-12-01,Winter 2017-18,107,Hunts Point - Mott Haven,26.75,
2019-01-01,Annual Average 2019,107,Hunts Point - Mott Haven,18.75,
2018-12-01,Winter 2018-19,107,Hunts Point - Mott Haven,24.22,
2008-12-01,Winter 2008-09,107,Hunts Point - Mott Haven,30.82,
2010-12-01,Winter 2010-11,107,Hunts Point - Mott Haven,30.73,
2011-12-01,Winter 2011-12,107,Hunts Point - Mott Haven,25.17,
2011-06-01,Summer 2011,107,Hunts Point - Mott Haven,19.66,
2017-06-01,Summer 2017,107,Hunts Point - Mott Haven,15.85,
2018-06-01,Summer 2018,107,Hunts Point - Mott Haven,15.21,
2008-12-01,Winter 2008-09,201,Greenpoint,32.48,
2010-12-01,Winter 2010-11,201,Greenpoint,32.23,
2011-06-01,Summer 2011,201,Greenpoint,21.34,
2010-12-01,Annual Average 2011,201,Greenpoint,25.84,
2014-12-01,Winter 2014-15,201,Greenpoint,26.82,
2016-12-01,Winter 2016-17,201,Greenpoint,26.74,
2009-06-01,Summer 2009,201,Greenpoint,22.6,
2010-06-01,Summer 2010,201,Greenpoint,21.41,
2008-12-01,Annual Average 2009,201,Greenpoint,26.95,
2009-12-01,Annual Average 2010,201,Greenpoint,25.08,
2014-06-01,Summer 2014,201,Greenpoint,17.27,
2015-12-01,Winter 2015-16,201,Greenpoint,25.71,
2017-06-01,Summer 2017,201,Greenpoint,16.36,
2009-12-01,Winter 2009-10,201,Greenpoint,28.07,
2011-12-01,Winter 2011-12,201,Greenpoint,26.94,
2012-12-01,Winter 2012-13,201,Greenpoint,27.66,
2013-06-01,Summer 2013,201,Greenpoint,18.89,
2013-12-01,Winter 2013-14,201,Greenpoint,29.9,
2015-12-31,Annual Average 2016,201,Greenpoint,21.44,
2017-01-01,Annual Average 2017,201,Greenpoint,21.19,
2018-01-01,Annual Average 2018,201,Greenpoint,21.93,
2018-06-01,Summer 2018,201,Greenpoint,17.47,
2017-12-01,Winter 2017-18,201,Greenpoint,28.11,
2019-06-01,Summer 2019,201,Greenpoint,19.22,
2012-06-01,Summer 2012,201,Greenpoint,19.39,
2011-12-01,Annual Average 2012,201,Greenpoint,23.63,
2012-12-01,Annual Average 2013,201,Greenpoint,22.85,
2013-12-01,Annual Average 2014,201,Greenpoint,22.43,
2015-01-01,Annual Average 2015,201,Greenpoint,21.69,
2015-06-01,Summer 2015,201,Greenpoint,17.04,
2016-05-31,Summer 2016,201,Greenpoint,16.59,
2019-01-01,Annual Average 2019,201,Greenpoint,21.4,
2018-12-01,Winter 2018-19,201,Greenpoint,26.69,
2011-06-01,Summer 2011,202,Downtown - Heights - Slope,22.21,
2013-12-01,Annual Average 2014,202,Downtown - Heights - Slope,22.67,
2016-05-31,Summer 2016,202,Downtown - Heights - Slope,17.32,
2018-01-01,Annual Average 2018,202,Downtown - Heights - Slope,21.14,
2012-12-01,Winter 2012-13,202,Downtown - Heights - Slope,28.16,
2010-06-01,Summer 2010,202,Downtown - Heights - Slope,22.6,
2012-06-01,Summer 2012,202,Downtown - Heights - Slope,20.18,
2008-12-01,Annual Average 2009,202,Downtown - Heights - Slope,28.4,
2009-12-01,Annual Average 2010,202,Downtown - Heights - Slope,26.46,
2011-12-01,Annual Average 2012,202,Downtown - Heights - Slope,23.98,
2012-12-01,Annual Average 2013,202,Downtown - Heights - Slope,23.41,
2015-12-31,Annual Average 2016,202,Downtown - Heights - Slope,21.65,
2017-06-01,Summer 2017,202,Downtown - Heights - Slope,16.62,
2016-12-01,Winter 2016-17,202,Downtown - Heights - Slope,26.27,
2019-01-01,Annual Average 2019,202,Downtown - Heights - Slope,19.98,
2018-12-01,Winter 2018-19,202,Downtown - Heights - Slope,24.83,
2009-06-01,Summer 2009,202,Downtown - Heights - Slope,25.21,
2013-06-01,Summer 2013,202,Downtown - Heights - Slope,19.95,
2010-12-01,Annual Average 2011,202,Downtown - Heights - Slope,26.64,
2015-01-01,Annual Average 2015,202,Downtown - Heights - Slope,21.87,
2014-12-01,Winter 2014-15,202,Downtown - Heights - Slope,27.03,
2018-06-01,Summer 2018,202,Downtown - Heights - Slope,16.37,
2017-12-01,Winter 2017-18,202,Downtown - Heights - Slope,27.19,
2008-12-01,Winter 2008-09,202,Downtown - Heights - Slope,33.61,
2009-12-01,Winter 2009-10,202,Downtown - Heights - Slope,29.32,
2010-12-01,Winter 2010-11,202,Downtown - Heights - Slope,33,
2011-12-01,Winter 2011-12,202,Downtown - Heights - Slope,27.09,
2013-12-01,Winter 2013-14,202,Downtown - Heights - Slope,29.89,
2014-06-01,Summer 2014,202,Downtown - Heights - Slope,17.79,
2015-06-01,Summer 2015,202,Downtown - Heights - Slope,17.42,
2015-12-01,Winter 2015-16,202,Downtown - Heights - Slope,25.72,
2017-01-01,Annual Average 2017,202,Downtown - Heights - Slope,21.12,
2019-06-01,Summer 2019,202,Downtown - Heights - Slope,17.99,
2008-12-01,Winter 2008-09,203,Bedford Stuyvesant - Crown Heights,32.54,
2016-05-31,Summer 2016,203,Bedford Stuyvesant - Crown Heights,15.36,
2018-01-01,Annual Average 2018,203,Bedford Stuyvesant - Crown Heights,19.42,
2018-06-01,Summer 2018,203,Bedford Stuyvesant - Crown Heights,14.02,
2019-01-01,Annual Average 2019,203,Bedford Stuyvesant - Crown Heights,17.69,
2009-12-01,Winter 2009-10,203,Bedford Stuyvesant - Crown Heights,28.86,
2013-06-01,Summer 2013,203,Bedford Stuyvesant - Crown Heights,18.74,
2009-12-01,Annual Average 2010,203,Bedford Stuyvesant - Crown Heights,25.17,
2010-12-01,Annual Average 2011,203,Bedford Stuyvesant - Crown Heights,25.3,
2012-12-01,Annual Average 2013,203,Bedford Stuyvesant - Crown Heights,22.28,
2015-06-01,Summer 2015,203,Bedford Stuyvesant - Crown Heights,15.97,
2014-12-01,Winter 2014-15,203,Bedford Stuyvesant - Crown Heights,26.39,
2018-12-01,Winter 2018-19,203,Bedford Stuyvesant - Crown Heights,23.23,
2010-12-01,Winter 2010-11,203,Bedford Stuyvesant - Crown Heights,32.21,
2011-06-01,Summer 2011,203,Bedford Stuyvesant - Crown Heights,20.67,
2014-06-01,Summer 2014,203,Bedford Stuyvesant - Crown Heights,16.51,
2013-12-01,Annual Average 2014,203,Bedford Stuyvesant - Crown Heights,21.75,
2015-01-01,Annual Average 2015,203,Bedford Stuyvesant - Crown Heights,20.83,
2015-12-31,Annual Average 2016,203,Bedford Stuyvesant - Crown Heights,20.2,
2017-06-01,Summer 2017,203,Bedford Stuyvesant - Crown Heights,15.17,
2017-12-01,Winter 2017-18,203,Bedford Stuyvesant - Crown Heights,26.16,
2019-06-01,Summer 2019,203,Bedford Stuyvesant - Crown Heights,14.34,
2011-12-01,Winter 2011-12,203,Bedford Stuyvesant - Crown Heights,26.04,
2012-12-01,Winter 2012-13,203,Bedford Stuyvesant - Crown Heights,27.11,
2009-06-01,Summer 2009,203,Bedford Stuyvesant - Crown Heights,23.2,
2010-06-01,Summer 2010,203,Bedford Stuyvesant - Crown Heights,20.85,
2012-06-01,Summer 2012,203,Bedford Stuyvesant - Crown Heights,19,
2008-12-01,Annual Average 2009,203,Bedford Stuyvesant - Crown Heights,26.93,
2011-12-01,Annual Average 2012,203,Bedford Stuyvesant - Crown Heights,22.88,
2013-12-01,Winter 2013-14,203,Bedford Stuyvesant - Crown Heights,29.41,
2015-12-01,Winter 2015-16,203,Bedford Stuyvesant - Crown Heights,24.83,
2017-01-01,Annual Average 2017,203,Bedford Stuyvesant - Crown Heights,20.08,
2016-12-01,Winter 2016-17,203,Bedford Stuyvesant - Crown Heights,26.17,
2012-12-01,Winter 2012-13,204,East New York,25.3,
2013-06-01,Summer 2013,204,East New York,16.61,
2012-12-01,Annual Average 2013,204,East New York,20.19,
2013-12-01,Annual Average 2014,204,East New York,19.75,
2014-12-01,Winter 2014-15,204,East New York,24.99,
2015-12-01,Winter 2015-16,204,East New York,23.34,
2018-12-01,Winter 2018-19,204,East New York,21.57,
2008-12-01,Winter 2008-09,204,East New York,30.02,
2009-12-01,Winter 2009-10,204,East New York,26.84,
2010-12-01,Winter 2010-11,204,East New York,30.26,
2011-06-01,Summer 2011,204,East New York,18.06,
2013-12-01,Winter 2013-14,204,East New York,27.88,
2018-01-01,Annual Average 2018,204,East New York,17.56,
2011-12-01,Winter 2011-12,204,East New York,24.24,
2010-06-01,Summer 2010,204,East New York,18.11,
2008-12-01,Annual Average 2009,204,East New York,23.9,
2009-12-01,Annual Average 2010,204,East New York,22.49,
2010-12-01,Annual Average 2011,204,East New York,22.9,
2015-12-31,Annual Average 2016,204,East New York,18.26,
2017-06-01,Summer 2017,204,East New York,13.39,
2016-12-01,Winter 2016-17,204,East New York,24.86,
2018-06-01,Summer 2018,204,East New York,11.97,
2017-12-01,Winter 2017-18,204,East New York,24.54,
2019-06-01,Summer 2019,204,East New York,11.97,
2009-06-01,Summer 2009,204,East New York,19.51,
2012-06-01,Summer 2012,204,East New York,16.61,
2011-12-01,Annual Average 2012,204,East New York,20.67,
2014-06-01,Summer 2014,204,East New York,14.16,
2015-01-01,Annual Average 2015,204,East New York,19.09,
2015-06-01,Summer 2015,204,East New York,13.88,
2016-05-31,Summer 2016,204,East New York,13.07,
2017-01-01,Annual Average 2017,204,East New York,18.31,
2019-01-01,Annual Average 2019,204,East New York,15.81,
2011-06-01,Summer 2011,205,Sunset Park,19.22,
2009-12-01,Annual Average 2010,205,Sunset Park,23.77,
2010-12-01,Annual Average 2011,205,Sunset Park,23.86,
2014-06-01,Summer 2014,205,Sunset Park,15.23,
2015-01-01,Annual Average 2015,205,Sunset Park,19.71,
2015-12-01,Winter 2015-16,205,Sunset Park,23.69,
2015-12-31,Annual Average 2016,205,Sunset Park,19.32,
2017-06-01,Summer 2017,205,Sunset Park,14.14,
2019-06-01,Summer 2019,205,Sunset Park,16.21,
2008-12-01,Winter 2008-09,205,Sunset Park,30.17,
2012-12-01,Winter 2012-13,205,Sunset Park,25.84,
2009-06-01,Summer 2009,205,Sunset Park,22.28,
2012-06-01,Summer 2012,205,Sunset Park,17.13,
2011-12-01,Annual Average 2012,205,Sunset Park,21.09,
2015-06-01,Summer 2015,205,Sunset Park,14.98,
2016-05-31,Summer 2016,205,Sunset Park,15.07,
2010-12-01,Winter 2010-11,205,Sunset Park,30.6,
2011-12-01,Winter 2011-12,205,Sunset Park,24.12,
2010-06-01,Summer 2010,205,Sunset Park,19.51,
2013-06-01,Summer 2013,205,Sunset Park,16.77,
2013-12-01,Annual Average 2014,205,Sunset Park,20.23,
2014-12-01,Winter 2014-15,205,Sunset Park,25.37,
2018-01-01,Annual Average 2018,205,Sunset Park,19.67,
2018-06-01,Summer 2018,205,Sunset Park,14.4,
2017-12-01,Winter 2017-18,205,Sunset Park,25.76,
2018-12-01,Winter 2018-19,205,Sunset Park,23.31,
2009-12-01,Winter 2009-10,205,Sunset Park,27.5,
2008-12-01,Annual Average 2009,205,Sunset Park,25.26,
2012-12-01,Annual Average 2013,205,Sunset Park,20.59,
2013-12-01,Winter 2013-14,205,Sunset Park,27.68,
2017-01-01,Annual Average 2017,205,Sunset Park,18.87,
2016-12-01,Winter 2016-17,205,Sunset Park,24.33,
2019-01-01,Annual Average 2019,205,Sunset Park,18.46,
2011-12-01,Winter 2011-12,206,Borough Park,23.5,
2009-12-01,Annual Average 2010,206,Borough Park,23.43,
2012-12-01,Annual Average 2013,206,Borough Park,20.23,
2014-06-01,Summer 2014,206,Borough Park,15.11,
2016-05-31,Summer 2016,206,Borough Park,14.25,
2018-01-01,Annual Average 2018,206,Borough Park,18.11,
2018-06-01,Summer 2018,206,Borough Park,12.59,
2010-12-01,Winter 2010-11,206,Borough Park,30.1,
2009-06-01,Summer 2009,206,Borough Park,21.32,
2012-06-01,Summer 2012,206,Borough Park,16.65,
2010-12-01,Annual Average 2011,206,Borough Park,23.32,
2013-12-01,Annual Average 2014,206,Borough Park,20.41,
2015-12-01,Winter 2015-16,206,Borough Park,23.73,
2019-06-01,Summer 2019,206,Borough Park,13.58,
2008-12-01,Winter 2008-09,206,Borough Park,29.68,
2012-12-01,Winter 2012-13,206,Borough Park,25.67,
2011-12-01,Annual Average 2012,206,Borough Park,20.87,
2013-12-01,Winter 2013-14,206,Borough Park,28.12,
2015-01-01,Annual Average 2015,206,Borough Park,19.74,
2015-06-01,Summer 2015,206,Borough Park,14.55,
2017-06-01,Summer 2017,206,Borough Park,13.77,
2017-01-01,Annual Average 2017,206,Borough Park,18.81,
2016-12-01,Winter 2016-17,206,Borough Park,25.04,
