geo_join_id,neighborhood,data_value,message
404,Bayside - Little Neck,14.17,
203,Bedford Stuyvesant - Crown Heights,17.69,
208,Bensonhurst - Bay Ridge,15.7,
206,Borough Park,16.66,
208,Canarsie - Flatlands,13.14,
302,Central Harlem - Morningside Heights,19.7,
306,Chelsea - Clinton,26.02,
210,Coney Island - Sheepshead Bay,13.5,
105,Crotona -Tremont,17.64,
202,Downtown - Heights - Slope,19.98,
207,East Flatbush - Flatbush,16.27,
303,East Harlem,19.4,
204,East New York,15.81,
403,Flushing - Clearview,16.26,
103,Fordham - Bronx Pk,15.17,
406,Fresh Meadows,15.36,
307,Gramercy Park - Murray Hill,26.22,
201,Greenpoint,21.4,
308,Greenwich Village - SoHo,23.56,
106,High Bridge - Morrisania,18.76,
107,Hunts Point - Mott Haven,18.75,
408,Jamaica,15.51,
101,Kingsbridge - Riverdale,13.5,
401,Long Island City - Astoria,20.24,
310,Lower Manhattan,24.17,
102,Northeast Bronx,14.67,
104,Pelham - Throgs Neck,15.47,
501,Port Richmond,15.73,
405,Ridgewood - Forest Hills,16.24,
410,Rockaways,10.04,
504,South Beach - Tottenville,10.23,
409,Southeast Queens,14.5,
407,Southwest Queens,15.13,
502,Stapleton - St. George,13.33,
205,Sunset Park,18.46,
309,Union Square - Lower East Side,21.57,
305,Upper East Side,22.13,
304,Upper West Side,20.8,
301,Washington Heights,17.27,
402,West Queens,18.67,
211,Williamsburg - Bushwick,19.67,
503,Willowbrook,12.21,
