SiteName,Operator,starttime,timeofday,Value
Broadway_35th_St,nyccas,2024-05-01T10:00:00,10:00 AM,33.79
Broadway_35th_St,nyccas,2024-05-01T11:00:00,11:00 AM,32.69
Broadway_35th_St,nyccas,2024-05-01T12:00:00,12:00 PM,23.36
Broadway_35th_St,nyccas,2024-05-01T13:00:00,01:00 PM,18.83
Broadway_35th_St,nyccas,2024-05-01T14:00:00,02:00 PM,17.69
Broadway_35th_St,nyccas,2024-05-01T15:00:00,03:00 PM,18.46
Broadway_35th_St,nyccas,2024-05-01T16:00:00,04:00 PM,21.41
Broadway_35th_St,nyccas,2024-05-01T17:00:00,05:00 PM,15.95
Broadway_35th_St,nyccas,2024-05-01T18:00:00,06:00 PM,14.58
Broadway_35th_St,nyccas,2024-05-01T19:00:00,07:00 PM,14.56
Broadway_35th_St,nyccas,2024-05-01T20:00:00,08:00 PM,13.96
Broadway_35th_St,nyccas,2024-05-01T21:00:00,09:00 PM,15
Broadway_35th_St,nyccas,2024-05-01T22:00:00,10:00 PM,13.72
Broadway_35th_St,nyccas,2024-05-01T23:00:00,11:00 PM,12.88
Broadway_35th_St,nyccas,2024-05-02T00:00:00,12:00 AM,13.35
Broadway_35th_St,nyccas,2024-05-02T01:00:00,01:00 AM,12.35
Broadway_35th_St,nyccas,2024-05-02T02:00:00,02:00 AM,11.2
Broadway_35th_St,nyccas,2024-05-02T03:00:00,03:00 AM,9.93
Broadway_35th_St,nyccas,2024-05-02T04:00:00,04:00 AM,9.86
Broadway_35th_St,nyccas,2024-05-02T05:00:00,05:00 AM,15.13
Broadway_35th_St,nyccas,2024-05-02T06:00:00,06:00 AM,14.21
Broadway_35th_St,nyccas,2024-05-02T07:00:00,07:00 AM,10.49
Broadway_35th_St,nyccas,2024-05-02T08:00:00,08:00 AM,9.71
Broadway_35th_St,nyccas,2024-05-02T09:00:00,09:00 AM,15.8
Broadway_35th_St,nyccas,2024-05-02T10:00:00,10:00 AM,23.12
Broadway_35th_St,nyccas,2024-05-02T11:00:00,11:00 AM,26.55
Broadway_35th_St,nyccas,2024-05-02T12:00:00,12:00 PM,26.64
Broadway_35th_St,nyccas,2024-05-02T13:00:00,01:00 PM,25.76
Broadway_35th_St,nyccas,2024-05-02T14:00:00,02:00 PM,25.31
Broadway_35th_St,nyccas,2024-05-02T15:00:00,03:00 PM,23.36
Broadway_35th_St,nyccas,2024-05-02T16:00:00,04:00 PM,21.59
Broadway_35th_St,nyccas,2024-05-02T17:00:00,05:00 PM,20.91
Broadway_35th_St,nyccas,2024-05-02T18:00:00,06:00 PM,22.9
Broadway_35th_St,nyccas,2024-05-02T19:00:00,07:00 PM,25.64
Broadway_35th_St,nyccas,2024-05-02T20:00:00,08:00 PM,23.78
Broadway_35th_St,nyccas,2024-05-02T21:00:00,09:00 PM,22.58
Broadway_35th_St,nyccas,2024-05-02T22:00:00,10:00 PM,17.06
Broadway_35th_St,nyccas,2024-05-02T23:00:00,11:00 PM,6.12
Broadway_35th_St,nyccas,2024-05-03T00:00:00,12:00 AM,7.16
Broadway_35th_St,nyccas,2024-05-03T01:00:00,01:00 AM,7.17
Broadway_35th_St,nyccas,2024-05-03T02:00:00,02:00 AM,8.22
Broadway_35th_St,nyccas,2024-05-03T03:00:00,03:00 AM,8.49
Broadway_35th_St,nyccas,2024-05-03T04:00:00,04:00 AM,9.05
Broadway_35th_St,nyccas,2024-05-03T05:00:00,05:00 AM,8.98
Broadway_35th_St,nyccas,2024-05-03T06:00:00,06:00 AM,10.25
Cross_Bronx_Expy,nyccas,2024-04-25T08:00:00,08:00 AM,6.36
Cross_Bronx_Expy,nyccas,2024-04-25T09:00:00,09:00 AM,6.96
Cross_Bronx_Expy,nyccas,2024-04-25T10:00:00,10:00 AM,7.23
Cross_Bronx_Expy,nyccas,2024-04-25T11:00:00,11:00 AM,5.52
Cross_Bronx_Expy,nyccas,2024-04-25T12:00:00,12:00 PM,5.71
Cross_Bronx_Expy,nyccas,2024-04-25T13:00:00,01:00 PM,5.25
Cross_Bronx_Expy,nyccas,2024-04-25T14:00:00,02:00 PM,4.66
Cross_Bronx_Expy,nyccas,2024-04-25T15:00:00,03:00 PM,5.42
Cross_Bronx_Expy,nyccas,2024-04-25T16:00:00,04:00 PM,7.28
Cross_Bronx_Expy,nyccas,2024-04-25T17:00:00,05:00 PM,7.65
Cross_Bronx_Expy,nyccas,2024-04-25T18:00:00,06:00 PM,7.3
Cross_Bronx_Expy,nyccas,2024-04-25T19:00:00,07:00 PM,7.23
Cross_Bronx_Expy,nyccas,2024-04-25T20:00:00,08:00 PM,7.03
Cross_Bronx_Expy,nyccas,2024-04-25T21:00:00,09:00 PM,7.1
Cross_Bronx_Expy,nyccas,2024-04-25T22:00:00,10:00 PM,7.65
Cross_Bronx_Expy,nyccas,2024-04-25T23:00:00,11:00 PM,7.82
Cross_Bronx_Expy,nyccas,2024-04-26T00:00:00,12:00 AM,7.5
Cross_Bronx_Expy,nyccas,2024-04-26T01:00:00,01:00 AM,7.41
Cross_Bronx_Expy,nyccas,2024-04-26T02:00:00,02:00 AM,8.67
Cross_Bronx_Expy,nyccas,2024-04-26T03:00:00,03:00 AM,8.82
Cross_Bronx_Expy,nyccas,2024-04-26T04:00:00,04:00 AM,8.89
Cross_Bronx_Expy,nyccas,2024-04-26T05:00:00,05:00 AM,10.39
Cross_Bronx_Expy,nyccas,2024-04-26T06:00:00,06:00 AM,11.84
Cross_Bronx_Expy,nyccas,2024-04-26T07:00:00,07:00 AM,11.23
Cross_Bronx_Expy,nyccas,2024-04-26T08:00:00,08:00 AM,10.2
Cross_Bronx_Expy,nyccas,2024-04-26T09:00:00,09:00 AM,11.58
Cross_Bronx_Expy,nyccas,2024-04-26T10:00:00,10:00 AM,8.5
Cross_Bronx_Expy,nyccas,2024-04-26T11:00:00,11:00 AM,7.46
Cross_Bronx_Expy,nyccas,2024-04-26T12:00:00,12:00 PM,8.28
Cross_Bronx_Expy,nyccas,2024-04-26T13:00:00,01:00 PM,9.95
Cross_Bronx_Expy,nyccas,2024-04-26T14:00:00,02:00 PM,12.23
Cross_Bronx_Expy,nyccas,2024-04-26T15:00:00,03:00 PM,10.67
Cross_Bronx_Expy,nyccas,2024-04-26T16:00:00,04:00 PM,8.99
Cross_Bronx_Expy,nyccas,2024-04-26T17:00:00,05:00 PM,7.21
Cross_Bronx_Expy,nyccas,2024-04-26T18:00:00,06:00 PM,6.39
Cross_Bronx_Expy,nyccas,2024-04-26T19:00:00,07:00 PM,6.68
Cross_Bronx_Expy,nyccas,2024-04-26T20:00:00,08:00 PM,5.96
Cross_Bronx_Expy,nyccas,2024-04-26T21:00:00,09:00 PM,6.48
Cross_Bronx_Expy,nyccas,2024-04-26T22:00:00,10:00 PM,6.81
Cross_Bronx_Expy,nyccas,2024-04-26T23:00:00,11:00 PM,6.75
Cross_Bronx_Expy,nyccas,2024-04-27T00:00:00,12:00 AM,6.33
Cross_Bronx_Expy,nyccas,2024-04-27T01:00:00,01:00 AM,6.15
Cross_Bronx_Expy,nyccas,2024-04-27T02:00:00,02:00 AM,5.94
Cross_Bronx_Expy,nyccas,2024-04-27T03:00:00,03:00 AM,5.6
Cross_Bronx_Expy,nyccas,2024-04-27T04:00:00,04:00 AM,6.53
Cross_Bronx_Expy,nyccas,2024-04-27T05:00:00,05:00 AM,6.55
Cross_Bronx_Expy,nyccas,2024-04-27T06:00:00,06:00 AM,7.08
Cross_Bronx_Expy,nyccas,2024-04-27T07:00:00,07:00 AM,6.26
Cross_Bronx_Expy,nyccas,2024-04-27T08:00:00,08:00 AM,7.53
Cross_Bronx_Expy,nyccas,2024-04-27T09:00:00,09:00 AM,7.52
Cross_Bronx_Expy,nyccas,2024-04-27T10:00:00,10:00 AM,6.74
Cross_Bronx_Expy,nyccas,2024-04-27T11:00:00,11:00 AM,6.28
Cross_Bronx_Expy,nyccas,2024-04-27T12:00:00,12:00 PM,5.76
Cross_Bronx_Expy,nyccas,2024-04-27T13:00:00,01:00 PM,5.5
Cross_Bronx_Expy,nyccas,2024-04-27T14:00:00,02:00 PM,5.8
Cross_Bronx_Expy,nyccas,2024-04-27T15:00:00,03:00 PM,6
Cross_Bronx_Expy,nyccas,2024-04-27T16:00:00,04:00 PM,5.98
Cross_Bronx_Expy,nyccas,2024-04-27T17:00:00,05:00 PM,6.33
Cross_Bronx_Expy,nyccas,2024-04-27T18:00:00,06:00 PM,6.77
Cross_Bronx_Expy,nyccas,2024-04-27T19:00:00,07:00 PM,7.18
Cross_Bronx_Expy,nyccas,2024-04-27T20:00:00,08:00 PM,6.48
Cross_Bronx_Expy,nyccas,2024-04-27T21:00:00,09:00 PM,6.1
Cross_Bronx_Expy,nyccas,2024-04-27T22:00:00,10:00 PM,6.13
Cross_Bronx_Expy,nyccas,2024-04-27T23:00:00,11:00 PM,5.98
Cross_Bronx_Expy,nyccas,2024-04-28T00:00:00,12:00 AM,7.05
Cross_Bronx_Expy,nyccas,2024-04-28T01:00:00,01:00 AM,6.35
Cross_Bronx_Expy,nyccas,2024-04-28T02:00:00,02:00 AM,6.01
Cross_Bronx_Expy,nyccas,2024-04-28T03:00:00,03:00 AM,5.75
Cross_Bronx_Expy,nyccas,2024-04-28T04:00:00,04:00 AM,6.57
Cross_Bronx_Expy,nyccas,2024-04-28T05:00:00,05:00 AM,6.49
Cross_Bronx_Expy,nyccas,2024-04-28T06:00:00,06:00 AM,6.95
Cross_Bronx_Expy,nyccas,2024-04-28T07:00:00,07:00 AM,8.74
Cross_Bronx_Expy,nyccas,2024-04-28T08:00:00,08:00 AM,12.56
Cross_Bronx_Expy,nyccas,2024-04-28T09:00:00,09:00 AM,13.43
Cross_Bronx_Expy,nyccas,2024-04-28T10:00:00,10:00 AM,13.72
Cross_Bronx_Expy,nyccas,2024-04-28T11:00:00,11:00 AM,12.21
Cross_Bronx_Expy,nyccas,2024-04-28T12:00:00,12:00 PM,13.45
Cross_Bronx_Expy,nyccas,2024-04-28T13:00:00,01:00 PM,13.57
Cross_Bronx_Expy,nyccas,2024-04-28T14:00:00,02:00 PM,14.31
Cross_Bronx_Expy,nyccas,2024-04-28T15:00:00,03:00 PM,16.09
Cross_Bronx_Expy,nyccas,2024-04-28T16:00:00,04:00 PM,20.19
Cross_Bronx_Expy,nyccas,2024-04-28T17:00:00,05:00 PM,16.97
Cross_Bronx_Expy,nyccas,2024-04-28T18:00:00,06:00 PM,14.5
Cross_Bronx_Expy,nyccas,2024-04-28T19:00:00,07:00 PM,15.63
Cross_Bronx_Expy,nyccas,2024-04-28T20:00:00,08:00 PM,17.61
Cross_Bronx_Expy,nyccas,2024-04-28T21:00:00,09:00 PM,20.36
Cross_Bronx_Expy,nyccas,2024-04-28T22:00:00,10:00 PM,22.76
Cross_Bronx_Expy,nyccas,2024-04-28T23:00:00,11:00 PM,22.14
Cross_Bronx_Expy,nyccas,2024-04-29T00:00:00,12:00 AM,25.09
Cross_Bronx_Expy,nyccas,2024-04-29T01:00:00,01:00 AM,23.65
Cross_Bronx_Expy,nyccas,2024-04-29T02:00:00,02:00 AM,24.04
Cross_Bronx_Expy,nyccas,2024-04-29T03:00:00,03:00 AM,25.68
Cross_Bronx_Expy,nyccas,2024-04-29T04:00:00,04:00 AM,26.67
Cross_Bronx_Expy,nyccas,2024-04-29T05:00:00,05:00 AM,26.45
Cross_Bronx_Expy,nyccas,2024-04-29T06:00:00,06:00 AM,25.5
Cross_Bronx_Expy,nyccas,2024-04-29T07:00:00,07:00 AM,23.01
Cross_Bronx_Expy,nyccas,2024-04-29T08:00:00,08:00 AM,19.08
Cross_Bronx_Expy,nyccas,2024-04-29T09:00:00,09:00 AM,16.31
Cross_Bronx_Expy,nyccas,2024-04-29T10:00:00,10:00 AM,17.1
Cross_Bronx_Expy,nyccas,2024-04-29T11:00:00,11:00 AM,17.81
Cross_Bronx_Expy,nyccas,2024-04-29T12:00:00,12:00 PM,21.9
Cross_Bronx_Expy,nyccas,2024-04-29T13:00:00,01:00 PM,24.47
Cross_Bronx_Expy,nyccas,2024-04-29T14:00:00,02:00 PM,29.61
Cross_Bronx_Expy,nyccas,2024-04-29T15:00:00,03:00 PM,27.62
Cross_Bronx_Expy,nyccas,2024-04-29T16:00:00,04:00 PM,20.29
Cross_Bronx_Expy,nyccas,2024-04-29T17:00:00,05:00 PM,21.36
Cross_Bronx_Expy,nyccas,2024-04-29T18:00:00,06:00 PM,21.78
Cross_Bronx_Expy,nyccas,2024-04-29T19:00:00,07:00 PM,20.74
Cross_Bronx_Expy,nyccas,2024-04-29T20:00:00,08:00 PM,22.1
Cross_Bronx_Expy,nyccas,2024-04-29T21:00:00,09:00 PM,27.09
Cross_Bronx_Expy,nyccas,2024-04-29T22:00:00,10:00 PM,27.05
Cross_Bronx_Expy,nyccas,2024-04-29T23:00:00,11:00 PM,28.44
Cross_Bronx_Expy,nyccas,2024-04-30T00:00:00,12:00 AM,22.74
Cross_Bronx_Expy,nyccas,2024-04-30T01:00:00,01:00 AM,19.17
Cross_Bronx_Expy,nyccas,2024-04-30T02:00:00,02:00 AM,15.11
Cross_Bronx_Expy,nyccas,2024-04-30T03:00:00,03:00 AM,14.58
Cross_Bronx_Expy,nyccas,2024-04-30T04:00:00,04:00 AM,12.81
Cross_Bronx_Expy,nyccas,2024-04-30T05:00:00,05:00 AM,14.5
Cross_Bronx_Expy,nyccas,2024-04-30T06:00:00,06:00 AM,15.52
Cross_Bronx_Expy,nyccas,2024-04-30T07:00:00,07:00 AM,15.55
Cross_Bronx_Expy,nyccas,2024-04-30T08:00:00,08:00 AM,14.06
Cross_Bronx_Expy,nyccas,2024-04-30T09:00:00,09:00 AM,14.46
Cross_Bronx_Expy,nyccas,2024-04-30T10:00:00,10:00 AM,14.61
Cross_Bronx_Expy,nyccas,2024-04-30T11:00:00,11:00 AM,15.4
Cross_Bronx_Expy,nyccas,2024-04-30T12:00:00,12:00 PM,14.45
Cross_Bronx_Expy,nyccas,2024-04-30T13:00:00,01:00 PM,11.5
Cross_Bronx_Expy,nyccas,2024-04-30T14:00:00,02:00 PM,11.28
Cross_Bronx_Expy,nyccas,2024-04-30T15:00:00,03:00 PM,13.31
Cross_Bronx_Expy,nyccas,2024-04-30T16:00:00,04:00 PM,13.96
Cross_Bronx_Expy,nyccas,2024-04-30T17:00:00,05:00 PM,12.63
Cross_Bronx_Expy,nyccas,2024-04-30T18:00:00,06:00 PM,13.19
Cross_Bronx_Expy,nyccas,2024-04-30T19:00:00,07:00 PM,12.34
Cross_Bronx_Expy,nyccas,2024-04-30T20:00:00,08:00 PM,9.4
Cross_Bronx_Expy,nyccas,2024-04-30T21:00:00,09:00 PM,10.46
Cross_Bronx_Expy,nyccas,2024-04-30T22:00:00,10:00 PM,10.66
Cross_Bronx_Expy,nyccas,2024-04-30T23:00:00,11:00 PM,10.41
Cross_Bronx_Expy,nyccas,2024-05-01T00:00:00,12:00 AM,11.37
Cross_Bronx_Expy,nyccas,2024-05-01T01:00:00,01:00 AM,12.75
