SiteName,Operator,starttime,timeofday,Value
Queens_College,nyccas,2023-05-15T23:00:00,11:00 PM,12.07
Queens_College,nyccas,2023-05-16T00:00:00,12:00 AM,11.3
Queens_College,nyccas,2023-05-16T01:00:00,01:00 AM,12.03
Queens_College,nyccas,2023-05-16T02:00:00,02:00 AM,12.7
Queens_College,nyccas,2023-05-16T03:00:00,03:00 AM,13.27
Queens_College,nyccas,2023-05-16T04:00:00,04:00 AM,14.68
Queens_College,nyccas,2023-05-16T05:00:00,05:00 AM,15.48
Queens_College,nyccas,2023-05-16T06:00:00,06:00 AM,16.63
Queens_College,nyccas,2023-05-16T07:00:00,07:00 AM,18.1
Queens_College,nyccas,2023-05-16T08:00:00,08:00 AM,17.65
Queens_College,nyccas,2023-05-16T09:00:00,09:00 AM,14.72
Queens_College,nyccas,2023-05-16T10:00:00,10:00 AM,11.65
Queens_College,nyccas,2023-05-16T11:00:00,11:00 AM,11.28
Queens_College,nyccas,2023-05-16T12:00:00,12:00 PM,8.57
Queens_College,nyccas,2023-05-16T13:00:00,01:00 PM,8.63
Queens_College,nyccas,2023-05-16T14:00:00,02:00 PM,9.27
Queens_College,nyccas,2023-05-16T15:00:00,03:00 PM,9.72
Queens_College,nyccas,2023-05-16T16:00:00,04:00 PM,9.62
Queens_College,nyccas,2023-05-16T17:00:00,05:00 PM,9.6
Queens_College,nyccas,2023-05-16T18:00:00,06:00 PM,9.55
Queens_College,nyccas,2023-05-16T19:00:00,07:00 PM,9.92
Queens_College,nyccas,2023-05-16T20:00:00,08:00 PM,12.15
Queens_College,nyccas,2023-05-16T21:00:00,09:00 PM,14.52
Queens_College,nyccas,2023-05-16T22:00:00,10:00 PM,16.52
Queens_College,nyccas,2023-05-16T23:00:00,11:00 PM,17.52
Queens_College,nyccas,2023-05-17T00:00:00,12:00 AM,19.8
Queens_College,nyccas,2023-05-17T01:00:00,01:00 AM,18.37
Queens_College,nyccas,2023-05-17T02:00:00,02:00 AM,11.68
Queens_College,nyccas,2023-05-17T03:00:00,03:00 AM,12.98
Queens_College,nyccas,2023-05-17T04:00:00,04:00 AM,15.22
Queens_College,nyccas,2023-05-17T05:00:00,05:00 AM,14.6
Queens_College,nyccas,2023-05-17T06:00:00,06:00 AM,11.57
Queens_College,nyccas,2023-05-17T07:00:00,07:00 AM,6.33
Queens_College,nyccas,2023-05-17T08:00:00,08:00 AM,4.23
Queens_College,nyccas,2023-05-17T09:00:00,09:00 AM,4.5
Queens_College,nyccas,2023-05-17T10:00:00,10:00 AM,4.25
Queens_College,nyccas,2023-05-17T11:00:00,11:00 AM,5.05
Queens_College,nyccas,2023-05-17T12:00:00,12:00 PM,6.52
Queens_College,nyccas,2023-05-17T13:00:00,01:00 PM,6.05
Queens_College,nyccas,2023-05-17T14:00:00,02:00 PM,6.52
Queens_College,nyccas,2023-05-17T15:00:00,03:00 PM,7.38
Queens_College,nyccas,2023-05-17T16:00:00,04:00 PM,8.03
Queens_College,nyccas,2023-05-17T17:00:00,05:00 PM,7.1
Queens_College,nyccas,2023-05-17T18:00:00,06:00 PM,7.18
Queens_College,nyccas,2023-05-17T19:00:00,07:00 PM,7.72
Queens_College,nyccas,2023-05-17T20:00:00,08:00 PM,5.02
Queens_College,nyccas,2023-05-17T21:00:00,09:00 PM,4.72
Queens_College,nyccas,2023-05-17T22:00:00,10:00 PM,3.75
Queens_College,nyccas,2023-05-17T23:00:00,11:00 PM,4.05
Queens_College,nyccas,2023-05-18T00:00:00,12:00 AM,3.5
Queens_College,nyccas,2023-05-18T01:00:00,01:00 AM,2.45
Queens_College,nyccas,2023-05-18T02:00:00,02:00 AM,2.08
Queens_College,nyccas,2023-05-18T03:00:00,03:00 AM,2.13
Queens_College,nyccas,2023-05-18T04:00:00,04:00 AM,3.07
Queens_College,nyccas,2023-05-18T05:00:00,05:00 AM,3.62
Queens_College,nyccas,2023-05-18T06:00:00,06:00 AM,4.15
Queens_College,nyccas,2023-05-18T07:00:00,07:00 AM,3.92
Queens_College,nyccas,2023-05-18T08:00:00,08:00 AM,2.97
Queens_College,nyccas,2023-05-18T09:00:00,09:00 AM,2.03
Queens_College,nyccas,2023-05-18T10:00:00,10:00 AM,1.88
Queens_College,nyccas,2023-05-18T11:00:00,11:00 AM,2.23
Queens_College,nyccas,2023-05-18T12:00:00,12:00 PM,3.17
Queens_College,nyccas,2023-05-18T13:00:00,01:00 PM,3.08
Queens_College,nyccas,2023-05-18T14:00:00,02:00 PM,3.25
Queens_College,nyccas,2023-05-18T15:00:00,03:00 PM,3.4
Queens_College,nyccas,2023-05-18T16:00:00,04:00 PM,4.18
Queens_College,nyccas,2023-05-18T17:00:00,05:00 PM,4.4
Queens_College,nyccas,2023-05-18T18:00:00,06:00 PM,4.37
Queens_College,nyccas,2023-05-18T19:00:00,07:00 PM,4.53
Queens_College,nyccas,2023-05-18T20:00:00,08:00 PM,5.53
Queens_College,nyccas,2023-05-18T21:00:00,09:00 PM,6.05
Queens_College,nyccas,2023-05-18T22:00:00,10:00 PM,4.92
Queens_College,nyccas,2023-05-18T23:00:00,11:00 PM,4.53
Queens_College,nyccas,2023-05-19T00:00:00,12:00 AM,4.77
Queens_College,nyccas,2023-05-19T01:00:00,01:00 AM,4.3
Queens_College,nyccas,2023-05-19T02:00:00,02:00 AM,4.4
Queens_College,nyccas,2023-05-19T03:00:00,03:00 AM,4.47
Queens_College,nyccas,2023-05-19T04:00:00,04:00 AM,5.23
Queens_College,nyccas,2023-05-19T05:00:00,05:00 AM,5.07
Queens_College,nyccas,2023-05-19T06:00:00,06:00 AM,6.1
Queens_College,nyccas,2023-05-19T07:00:00,07:00 AM,5.68
Queens_College,nyccas,2023-05-19T08:00:00,08:00 AM,6
Queens_College,nyccas,2023-05-19T09:00:00,09:00 AM,6.17
Queens_College,nyccas,2023-05-19T10:00:00,10:00 AM,6.78
Queens_College,nyccas,2023-05-19T11:00:00,11:00 AM,6.67
Queens_College,nyccas,2023-05-19T12:00:00,12:00 PM,5.68
Queens_College,nyccas,2023-05-19T13:00:00,01:00 PM,5.57
Queens_College,nyccas,2023-05-19T14:00:00,02:00 PM,5
Queens_College,nyccas,2023-05-19T15:00:00,03:00 PM,5.33
Queens_College,nyccas,2023-05-19T16:00:00,04:00 PM,7.38
Queens_College,nyccas,2023-05-19T17:00:00,05:00 PM,6.6
Queens_College,nyccas,2023-05-19T18:00:00,06:00 PM,5.57
Queens_College,nyccas,2023-05-19T19:00:00,07:00 PM,5.22
Queens_College,nyccas,2023-05-19T20:00:00,08:00 PM,6.07
Queens_College,nyccas,2023-05-19T21:00:00,09:00 PM,5.73
Queens_College,nyccas,2023-05-19T22:00:00,10:00 PM,5.98
Queens_College,nyccas,2023-05-19T23:00:00,11:00 PM,5.43
Queens_College,nyccas,2023-05-20T00:00:00,12:00 AM,5.02
Queens_College,nyccas,2023-05-20T01:00:00,01:00 AM,5
Queens_College,nyccas,2023-05-20T02:00:00,02:00 AM,4.93
Queens_College,nyccas,2023-05-20T03:00:00,03:00 AM,4.53
Queens_College,nyccas,2023-05-20T04:00:00,04:00 AM,5.02
Queens_College,nyccas,2023-05-20T05:00:00,05:00 AM,5.88
Queens_College,nyccas,2023-05-20T06:00:00,06:00 AM,7.55
Queens_College,nyccas,2023-05-20T07:00:00,07:00 AM,8.73
Queens_College,nyccas,2023-05-20T08:00:00,08:00 AM,9.25
Queens_College,nyccas,2023-05-20T09:00:00,09:00 AM,6.52
Queens_College,nyccas,2023-05-20T10:00:00,10:00 AM,5.02
Queens_College,nyccas,2023-05-20T11:00:00,11:00 AM,5.08
Queens_College,nyccas,2023-05-20T12:00:00,12:00 PM,3.5
Queens_College,nyccas,2023-05-20T13:00:00,01:00 PM,0.52
Queens_College,nyccas,2023-05-20T14:00:00,02:00 PM,3.72
Queens_College,nyccas,2023-05-20T15:00:00,03:00 PM,0.95
Queens_College,nyccas,2023-05-20T16:00:00,04:00 PM,0.25
Queens_College,nyccas,2023-05-20T17:00:00,05:00 PM,0.72
Queens_College,nyccas,2023-05-20T18:00:00,06:00 PM,0.08
Queens_College,nyccas,2023-05-20T19:00:00,07:00 PM,0.98
Queens_College,nyccas,2023-05-20T20:00:00,08:00 PM,2.53
Queens_College,nyccas,2023-05-20T21:00:00,09:00 PM,7.73
Queens_College,nyccas,2023-05-20T22:00:00,10:00 PM,10.45
Queens_College,nyccas,2023-05-20T23:00:00,11:00 PM,14.97
Queens_College,nyccas,2023-05-21T00:00:00,12:00 AM,15.55
Queens_College,nyccas,2023-05-21T01:00:00,01:00 AM,11.67
Queens_College,nyccas,2023-05-21T02:00:00,02:00 AM,14.9
Queens_College,nyccas,2023-05-21T03:00:00,03:00 AM,29.55
Queens_College,nyccas,2023-05-21T04:00:00,04:00 AM,29.42
Queens_College,nyccas,2023-05-21T05:00:00,05:00 AM,27.22
Queens_College,nyccas,2023-05-21T06:00:00,06:00 AM,25.52
Queens_College,nyccas,2023-05-21T07:00:00,07:00 AM,25.88
Queens_College,nyccas,2023-05-21T08:00:00,08:00 AM,23.03
Queens_College,nyccas,2023-05-21T09:00:00,09:00 AM,19.85
Queens_College,nyccas,2023-05-21T10:00:00,10:00 AM,15.72
Queens_College,nyccas,2023-05-21T11:00:00,11:00 AM,17.98
Queens_College,nyccas,2023-05-21T12:00:00,12:00 PM,18.52
Queens_College,nyccas,2023-05-21T13:00:00,01:00 PM,12.55
Queens_College,nyccas,2023-05-21T14:00:00,02:00 PM,10.13
Queens_College,nyccas,2023-05-21T15:00:00,03:00 PM,10.43
Queens_College,nyccas,2023-05-21T16:00:00,04:00 PM,9.32
Queens_College,nyccas,2023-05-21T17:00:00,05:00 PM,9.53
Queens_College,nyccas,2023-05-21T18:00:00,06:00 PM,11
Queens_College,nyccas,2023-05-21T19:00:00,07:00 PM,14.92
Queens_College,nyccas,2023-05-21T20:00:00,08:00 PM,18.88
Queens_College,nyccas,2023-05-21T21:00:00,09:00 PM,22.57
Queens_College,nyccas,2023-05-21T22:00:00,10:00 PM,23.52
Queens_College,nyccas,2023-05-21T23:00:00,11:00 PM,36.3
Queens_College,nyccas,2023-05-22T00:00:00,12:00 AM,35.62
Queens_College,nyccas,2023-05-22T01:00:00,01:00 AM,35.93
Queens_College,nyccas,2023-05-22T02:00:00,02:00 AM,36.37
Queens_College,nyccas,2023-05-22T03:00:00,03:00 AM,36.27
Queens_College,nyccas,2023-05-22T04:00:00,04:00 AM,35.67
Queens_College,nyccas,2023-05-22T05:00:00,05:00 AM,30.77
Queens_College,nyccas,2023-05-22T06:00:00,06:00 AM,26.67
Queens_College,nyccas,2023-05-22T07:00:00,07:00 AM,23.4
Queens_College,nyccas,2023-05-22T08:00:00,08:00 AM,22.25
Queens_College,nyccas,2023-05-22T09:00:00,09:00 AM,22.23
Queens_College,nyccas,2023-05-22T10:00:00,10:00 AM,24.1
Queens_College,nyccas,2023-05-22T11:00:00,11:00 AM,26.43
Queens_College,nyccas,2023-05-22T12:00:00,12:00 PM,26.72
Queens_College,nyccas,2023-05-22T13:00:00,01:00 PM,26.28
Queens_College,nyccas,2023-05-22T14:00:00,02:00 PM,29.57
Queens_College,nyccas,2023-05-22T15:00:00,03:00 PM,34.2
Queens_College,nyccas,2023-05-22T16:00:00,04:00 PM,32.47
Queens_College,nyccas,2023-05-22T17:00:00,05:00 PM,31.12
Queens_College,nyccas,2023-05-22T18:00:00,06:00 PM,25.53
Queens_College,nyccas,2023-05-22T19:00:00,07:00 PM,17.93
Queens_College,nyccas,2023-05-22T20:00:00,08:00 PM,17
Queens_College,nyccas,2023-05-22T21:00:00,09:00 PM,17.05
Queens_College,nyccas,2023-05-22T22:00:00,10:00 PM,16.97
Queens_College,nyccas,2023-05-22T23:00:00,11:00 PM,17.77
Queens_College,nyccas,2023-05-23T00:00:00,12:00 AM,17.75
Queens_College,nyccas,2023-05-23T01:00:00,01:00 AM,17.08
Queens_College,nyccas,2023-05-23T02:00:00,02:00 AM,17.4
Queens_College,nyccas,2023-05-23T03:00:00,03:00 AM,16.97
Queens_College,nyccas,2023-05-23T04:00:00,04:00 AM,15.53
Queens_College,nyccas,2023-05-23T05:00:00,05:00 AM,15.08
Queens_College,nyccas,2023-05-23T06:00:00,06:00 AM,14.37
Queens_College,nyccas,2023-05-23T07:00:00,07:00 AM,14.45
Queensboro_Bridge,nyccas,2023-05-15T09:00:00,09:00 AM,8.98
Queensboro_Bridge,nyccas,2023-05-15T10:00:00,10:00 AM,7.93
Queensboro_Bridge,nyccas,2023-05-15T11:00:00,11:00 AM,10.53
Queensboro_Bridge,nyccas,2023-05-15T12:00:00,12:00 PM,7.25
Queensboro_Bridge,nyccas,2023-05-15T13:00:00,01:00 PM,8.05
Queensboro_Bridge,nyccas,2023-05-15T14:00:00,02:00 PM,7.72
Queensboro_Bridge,nyccas,2023-05-15T15:00:00,03:00 PM,9.27
Queensboro_Bridge,nyccas,2023-05-15T16:00:00,04:00 PM,5.07
Queensboro_Bridge,nyccas,2023-05-15T17:00:00,05:00 PM,6.12
Queensboro_Bridge,nyccas,2023-05-15T18:00:00,06:00 PM,6.78
Queensboro_Bridge,nyccas,2023-05-15T19:00:00,07:00 PM,6.68
Queensboro_Bridge,nyccas,2023-05-15T20:00:00,08:00 PM,12.3
Queensboro_Bridge,nyccas,2023-05-15T21:00:00,09:00 PM,11.57
Queensboro_Bridge,nyccas,2023-05-15T22:00:00,10:00 PM,11.02
Queensboro_Bridge,nyccas,2023-05-15T23:00:00,11:00 PM,9.35
Queensboro_Bridge,nyccas,2023-05-16T00:00:00,12:00 AM,10.17
Queensboro_Bridge,nyccas,2023-05-16T01:00:00,01:00 AM,11.95
Queensboro_Bridge,nyccas,2023-05-16T02:00:00,02:00 AM,12.12
Queensboro_Bridge,nyccas,2023-05-16T03:00:00,03:00 AM,13.25
Queensboro_Bridge,nyccas,2023-05-16T04:00:00,04:00 AM,13.58
Queensboro_Bridge,nyccas,2023-05-16T05:00:00,05:00 AM,14.47
Queensboro_Bridge,nyccas,2023-05-16T06:00:00,06:00 AM,12.33
Queensboro_Bridge,nyccas,2023-05-16T07:00:00,07:00 AM,13.55
Queensboro_Bridge,nyccas,2023-05-16T08:00:00,08:00 AM,16.6
Queensboro_Bridge,nyccas,2023-05-16T09:00:00,09:00 AM,13.92
Queensboro_Bridge,nyccas,2023-05-16T10:00:00,10:00 AM,12.7
Queensboro_Bridge,nyccas,2023-05-16T11:00:00,11:00 AM,15.9
Queensboro_Bridge,nyccas,2023-05-16T12:00:00,12:00 PM,10.27
Queensboro_Bridge,nyccas,2023-05-16T13:00:00,01:00 PM,8.68
Queensboro_Bridge,nyccas,2023-05-16T14:00:00,02:00 PM,8.63
Queensboro_Bridge,nyccas,2023-05-16T15:00:00,03:00 PM,8.68
Queensboro_Bridge,nyccas,2023-05-16T16:00:00,04:00 PM,4.97
Queensboro_Bridge,nyccas,2023-05-16T17:00:00,05:00 PM,4.85
Queensboro_Bridge,nyccas,2023-05-16T18:00:00,06:00 PM,7.72
Queensboro_Bridge,nyccas,2023-05-16T19:00:00,07:00 PM,9.15
Queensboro_Bridge,nyccas,2023-05-16T20:00:00,08:00 PM,16.47
Queensboro_Bridge,nyccas,2023-05-16T21:00:00,09:00 PM,17.38
Queensboro_Bridge,nyccas,2023-05-16T22:00:00,10:00 PM,17.98
Queensboro_Bridge,nyccas,2023-05-16T23:00:00,11:00 PM,17.1
Queensboro_Bridge,nyccas,2023-05-17T00:00:00,12:00 AM,17.37
Queensboro_Bridge,nyccas,2023-05-17T01:00:00,01:00 AM,14.6
Queensboro_Bridge,nyccas,2023-05-17T02:00:00,02:00 AM,9.07
Queensboro_Bridge,nyccas,2023-05-17T03:00:00,03:00 AM,10.2
Queensboro_Bridge,nyccas,2023-05-17T04:00:00,04:00 AM,13.87
Queensboro_Bridge,nyccas,2023-05-17T05:00:00,05:00 AM,13.25
Queensboro_Bridge,nyccas,2023-05-17T06:00:00,06:00 AM,7.48
Queensboro_Bridge,nyccas,2023-05-17T07:00:00,07:00 AM,7.9
Queensboro_Bridge,nyccas,2023-05-17T08:00:00,08:00 AM,5.55
Queensboro_Bridge,nyccas,2023-05-17T09:00:00,09:00 AM,4.67
Queensboro_Bridge,nyccas,2023-05-17T10:00:00,10:00 AM,5.6
Queensboro_Bridge,nyccas,2023-05-17T11:00:00,11:00 AM,7.23
Queensboro_Bridge,nyccas,2023-05-17T12:00:00,12:00 PM,7.62
Queensboro_Bridge,nyccas,2023-05-17T13:00:00,01:00 PM,9.5
Queensboro_Bridge,nyccas,2023-05-17T14:00:00,02:00 PM,9.05
Queensboro_Bridge,nyccas,2023-05-17T15:00:00,03:00 PM,9.77
Queensboro_Bridge,nyccas,2023-05-17T16:00:00,04:00 PM,8.23
Queensboro_Bridge,nyccas,2023-05-17T17:00:00,05:00 PM,10.32
Queensboro_Bridge,nyccas,2023-05-17T18:00:00,06:00 PM,6.8
Queensboro_Bridge,nyccas,2023-05-17T19:00:00,07:00 PM,9.2
Queensboro_Bridge,nyccas,2023-05-17T20:00:00,08:00 PM,6.27
Queensboro_Bridge,nyccas,2023-05-17T21:00:00,09:00 PM,4.38
Queensboro_Bridge,nyccas,2023-05-17T22:00:00,10:00 PM,3.8
Queensboro_Bridge,nyccas,2023-05-17T23:00:00,11:00 PM,3.73
Queensboro_Bridge,nyccas,2023-05-18T00:00:00,12:00 AM,4.7
Queensboro_Bridge,nyccas,2023-05-18T01:00:00,01:00 AM,3.93
Queensboro_Bridge,nyccas,2023-05-18T02:00:00,02:00 AM,3.35
Queensboro_Bridge,nyccas,2023-05-18T03:00:00,03:00 AM,4.12
Queensboro_Bridge,nyccas,2023-05-18T04:00:00,04:00 AM,5.22
Queensboro_Bridge,nyccas,2023-05-18T05:00:00,05:00 AM,6.17
Queensboro_Bridge,nyccas,2023-05-18T06:00:00,06:00 AM,5.5
Queensboro_Bridge,nyccas,2023-05-18T07:00:00,07:00 AM,7.32
Queensboro_Bridge,nyccas,2023-05-18T08:00:00,08:00 AM,6.4
Queensboro_Bridge,nyccas,2023-05-18T09:00:00,09:00 AM,6.72
Queensboro_Bridge,nyccas,2023-05-18T10:00:00,10:00 AM,7.98
Queensboro_Bridge,nyccas,2023-05-18T11:00:00,11:00 AM,9.7
Queensboro_Bridge,nyccas,2023-05-18T12:00:00,12:00 PM,0.68
Queensboro_Bridge,nyccas,2023-05-18T13:00:00,01:00 PM,2.26
Queensboro_Bridge,nyccas,2023-05-19T03:00:00,03:00 AM,6.13
Queensboro_Bridge,nyccas,2023-05-19T04:00:00,04:00 AM,7.78
Queensboro_Bridge,nyccas,2023-05-19T05:00:00,05:00 AM,10.4
Queensboro_Bridge,nyccas,2023-05-19T06:00:00,06:00 AM,8.85
Queensboro_Bridge,nyccas,2023-05-19T07:00:00,07:00 AM,8.98
Queensboro_Bridge,nyccas,2023-05-19T08:00:00,08:00 AM,8.42
Queensboro_Bridge,nyccas,2023-05-19T09:00:00,09:00 AM,9.42
Queensboro_Bridge,nyccas,2023-05-19T10:00:00,10:00 AM,9.85
Queensboro_Bridge,nyccas,2023-05-19T11:00:00,11:00 AM,10.93
Queensboro_Bridge,nyccas,2023-05-19T12:00:00,12:00 PM,8.37
Queensboro_Bridge,nyccas,2023-05-19T13:00:00,01:00 PM,8.28
Queensboro_Bridge,nyccas,2023-05-19T14:00:00,02:00 PM,12.83
Queensboro_Bridge,nyccas,2023-05-19T15:00:00,03:00 PM,7.68
Queensboro_Bridge,nyccas,2023-05-19T16:00:00,04:00 PM,9.18
Queensboro_Bridge,nyccas,2023-05-19T17:00:00,05:00 PM,10
Queensboro_Bridge,nyccas,2023-05-19T18:00:00,06:00 PM,8.53
Queensboro_Bridge,nyccas,2023-05-19T19:00:00,07:00 PM,7.37
Queensboro_Bridge,nyccas,2023-05-19T20:00:00,08:00 PM,11.03
Queensboro_Bridge,nyccas,2023-05-19T21:00:00,09:00 PM,8.08
Queensboro_Bridge,nyccas,2023-05-19T22:00:00,10:00 PM,7.02
Queensboro_Bridge,nyccas,2023-05-19T23:00:00,11:00 PM,6.33
Queensboro_Bridge,nyccas,2023-05-20T00:00:00,12:00 AM,7.45
Queensboro_Bridge,nyccas,2023-05-20T01:00:00,01:00 AM,7.72
Queensboro_Bridge,nyccas,2023-05-20T02:00:00,02:00 AM,8.73
Queensboro_Bridge,nyccas,2023-05-20T03:00:00,03:00 AM,8.58
Queensboro_Bridge,nyccas,2023-05-20T04:00:00,04:00 AM,8.9
Queensboro_Bridge,nyccas,2023-05-20T05:00:00,05:00 AM,11.67
Queensboro_Bridge,nyccas,2023-05-20T06:00:00,06:00 AM,11.62
Queensboro_Bridge,nyccas,2023-05-20T07:00:00,07:00 AM,13.48
Queensboro_Bridge,nyccas,2023-05-20T08:00:00,08:00 AM,17.57
Queensboro_Bridge,nyccas,2023-05-20T09:00:00,09:00 AM,12.93
Queensboro_Bridge,nyccas,2023-05-20T10:00:00,10:00 AM,11.8
Queensboro_Bridge,nyccas,2023-05-20T11:00:00,11:00 AM,12.92
Queensboro_Bridge,nyccas,2023-05-20T12:00:00,12:00 PM,9.48
Queensboro_Bridge,nyccas,2023-05-20T13:00:00,01:00 PM,5.85
Queensboro_Bridge,nyccas,2023-05-20T14:00:00,02:00 PM,9.9
Queensboro_Bridge,nyccas,2023-05-20T15:00:00,03:00 PM,9.57
Queensboro_Bridge,nyccas,2023-05-20T16:00:00,04:00 PM,1.38
Queensboro_Bridge,nyccas,2023-05-20T17:00:00,05:00 PM,2.52
Queensboro_Bridge,nyccas,2023-05-20T18:00:00,06:00 PM,4.8
Queensboro_Bridge,nyccas,2023-05-20T19:00:00,07:00 PM,8.17
Queensboro_Bridge,nyccas,2023-05-20T20:00:00,08:00 PM,12.38
Queensboro_Bridge,nyccas,2023-05-20T21:00:00,09:00 PM,18.33
Queensboro_Bridge,nyccas,2023-05-20T22:00:00,10:00 PM,22.12
Queensboro_Bridge,nyccas,2023-05-20T23:00:00,11:00 PM,20.95
Queensboro_Bridge,nyccas,2023-05-21T00:00:00,12:00 AM,10.07
Queensboro_Bridge,nyccas,2023-05-21T01:00:00,01:00 AM,9.12
Queensboro_Bridge,nyccas,2023-05-21T02:00:00,02:00 AM,17.98
Queensboro_Bridge,nyccas,2023-05-21T03:00:00,03:00 AM,30.02
Queensboro_Bridge,nyccas,2023-05-21T04:00:00,04:00 AM,28.08
Queensboro_Bridge,nyccas,2023-05-21T05:00:00,05:00 AM,25.67
Queensboro_Bridge,nyccas,2023-05-21T06:00:00,06:00 AM,24.65
Queensboro_Bridge,nyccas,2023-05-21T07:00:00,07:00 AM,24.65
Queensboro_Bridge,nyccas,2023-05-21T08:00:00,08:00 AM,22.57
Queensboro_Bridge,nyccas,2023-05-21T09:00:00,09:00 AM,18.48
Queensboro_Bridge,nyccas,2023-05-21T10:00:00,10:00 AM,15.23
Queensboro_Bridge,nyccas,2023-05-21T11:00:00,11:00 AM,21.5
Queensboro_Bridge,nyccas,2023-05-21T12:00:00,12:00 PM,18.1
Queensboro_Bridge,nyccas,2023-05-21T13:00:00,01:00 PM,12.6
Queensboro_Bridge,nyccas,2023-05-21T14:00:00,02:00 PM,10.82
Queensboro_Bridge,nyccas,2023-05-21T15:00:00,03:00 PM,9.82
Queensboro_Bridge,nyccas,2023-05-21T16:00:00,04:00 PM,11.47
Queensboro_Bridge,nyccas,2023-05-21T17:00:00,05:00 PM,12.38
Queensboro_Bridge,nyccas,2023-05-21T18:00:00,06:00 PM,14.58
Queensboro_Bridge,nyccas,2023-05-21T19:00:00,07:00 PM,16.92
Queensboro_Bridge,nyccas,2023-05-21T20:00:00,08:00 PM,19.38
Queensboro_Bridge,nyccas,2023-05-21T21:00:00,09:00 PM,24.33
Queensboro_Bridge,nyccas,2023-05-21T22:00:00,10:00 PM,33.2
Queensboro_Bridge,nyccas,2023-05-21T23:00:00,11:00 PM,38.68
Queensboro_Bridge,nyccas,2023-05-22T00:00:00,12:00 AM,39.85
Queensboro_Bridge,nyccas,2023-05-22T01:00:00,01:00 AM,38.22
Queensboro_Bridge,nyccas,2023-05-22T02:00:00,02:00 AM,36.3
Queensboro_Bridge,nyccas,2023-05-22T03:00:00,03:00 AM,33.1
Queensboro_Bridge,nyccas,2023-05-22T04:00:00,04:00 AM,32.5
Queensboro_Bridge,nyccas,2023-05-22T05:00:00,05:00 AM,29.2
Queensboro_Bridge,nyccas,2023-05-22T06:00:00,06:00 AM,28.47
Queensboro_Bridge,nyccas,2023-05-22T07:00:00,07:00 AM,27.12
Queensboro_Bridge,nyccas,2023-05-22T08:00:00,08:00 AM,27.13
Queensboro_Bridge,nyccas,2023-05-22T09:00:00,09:00 AM,30.27
Queensboro_Bridge,nyccas,2023-05-22T10:00:00,10:00 AM,32.22
Queensboro_Bridge,nyccas,2023-05-22T11:00:00,11:00 AM,30.35
Queensboro_Bridge,nyccas,2023-05-22T12:00:00,12:00 PM,27.48
Queensboro_Bridge,nyccas,2023-05-22T13:00:00,01:00 PM,25.17
Queensboro_Bridge,nyccas,2023-05-22T14:00:00,02:00 PM,26.05
Queensboro_Bridge,nyccas,2023-05-22T15:00:00,03:00 PM,36.28
Queensboro_Bridge,nyccas,2023-05-22T16:00:00,04:00 PM,36.87
Queensboro_Bridge,nyccas,2023-05-22T17:00:00,05:00 PM,36.47
Queensboro_Bridge,nyccas,2023-05-22T18:00:00,06:00 PM,33.17
Queensboro_Bridge,nyccas,2023-05-22T19:00:00,07:00 PM,25.73
Queensboro_Bridge,nyccas,2023-05-22T20:00:00,08:00 PM,20.82
Queensboro_Bridge,nyccas,2023-05-22T21:00:00,09:00 PM,19.02
Queensboro_Bridge,nyccas,2023-05-22T22:00:00,10:00 PM,19.43
Queensboro_Bridge,nyccas,2023-05-22T23:00:00,11:00 PM,21.15
Queensboro_Bridge,nyccas,2023-05-23T00:00:00,12:00 AM,22.5
Queensboro_Bridge,nyccas,2023-05-23T01:00:00,01:00 AM,21.47
Queensboro_Bridge,nyccas,2023-05-23T02:00:00,02:00 AM,19.38
Queensboro_Bridge,nyccas,2023-05-23T03:00:00,03:00 AM,22.13
Queensboro_Bridge,nyccas,2023-05-23T04:00:00,04:00 AM,18.5
Queensboro_Bridge,nyccas,2023-05-23T05:00:00,05:00 AM,18.17
Queensboro_Bridge,nyccas,2023-05-23T06:00:00,06:00 AM,16.75
Queensboro_Bridge,nyccas,2023-05-23T07:00:00,07:00 AM,15.95
Williamsburg_Bridge,nyccas,2023-05-15T09:00:00,09:00 AM,8.67
Williamsburg_Bridge,nyccas,2023-05-15T10:00:00,10:00 AM,5.85
Williamsburg_Bridge,nyccas,2023-05-15T11:00:00,11:00 AM,6.73
Williamsburg_Bridge,nyccas,2023-05-15T12:00:00,12:00 PM,8.85
Williamsburg_Bridge,nyccas,2023-05-15T13:00:00,01:00 PM,9.97
Williamsburg_Bridge,nyccas,2023-05-15T14:00:00,02:00 PM,8.72
Williamsburg_Bridge,nyccas,2023-05-15T15:00:00,03:00 PM,8.95
Williamsburg_Bridge,nyccas,2023-05-15T16:00:00,04:00 PM,8.07
Williamsburg_Bridge,nyccas,2023-05-15T17:00:00,05:00 PM,8.67
Williamsburg_Bridge,nyccas,2023-05-15T18:00:00,06:00 PM,9.67
Williamsburg_Bridge,nyccas,2023-05-15T19:00:00,07:00 PM,10.95
Williamsburg_Bridge,nyccas,2023-05-15T20:00:00,08:00 PM,12.92
Williamsburg_Bridge,nyccas,2023-05-15T21:00:00,09:00 PM,13.47
Williamsburg_Bridge,nyccas,2023-05-15T22:00:00,10:00 PM,16.13
Williamsburg_Bridge,nyccas,2023-05-15T23:00:00,11:00 PM,14.2
Williamsburg_Bridge,nyccas,2023-05-16T00:00:00,12:00 AM,12.77
