Jan-Jun 2023	42240	9481	22%
Jul-Dec 2023	41844	9974	24%
Jan-Jun 2024	41703	9993	24%
Jul-Dec 2024	38861	9137	23%
Jan-Jun 2025	36580	6592	18%
